GWP,category,categoryCode,categorySet,country,countryName,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
,Economy,ECO,misc,MYS,Malaysia,HISTORY,WDI2017P,2005GKD,GDPPPP,165200000000.0,181000000000.0,197100000000.0,216600000000.0,236600000000.0,259800000000.0,285800000000.0,306700000000.0,284200000000.0,301600000000.0,328300000000.0,330000000000.0,347800000000.0,367900000000.0,392900000000.0,413800000000.0,437000000000.0,478200000000.0,494000000000.0,481500000000.0,515200000000.0,542400000000.0,572100000000.0,599000000000.0,635000000000.0,666500000000.0
,Economy,ECO,misc,NAM,Namibia,HISTORY,WDI2017P,2005GKD,GDPPPP,7025000000.0,7598000000.0,8144000000.0,8016000000.0,8154000000.0,8472000000.0,8743000000.0,9112000000.0,9412000000.0,9729000000.0,10070000000.0,10190000000.0,10670000000.0,11130000000.0,12490000000.0,12810000000.0,13710000000.0,14620000000.0,15010000000.0,15050000000.0,15960000000.0,16780000000.0,17630000000.0,18620000000.0,19820000000.0,20870000000.0
,Economy,ECO,misc,NER,Niger,HISTORY,WDI2017P,2005GKD,GDPPPP,6221000000.0,6377000000.0,5961000000.0,6048000000.0,6290000000.0,6454000000.0,6674000000.0,6858000000.0,7573000000.0,7530000000.0,7424000000.0,7951000000.0,8190000000.0,8624000000.0,8632000000.0,9021000000.0,9544000000.0,9844000000.0,10790000000.0,10710000000.0,11610000000.0,11880000000.0,13280000000.0,13980000000.0,14960000000.0,15500000000.0
,Economy,ECO,misc,NGA,Nigeria,HISTORY,WDI2017P,2005GKD,GDPPPP,251600000000.0,250000000000.0,251100000000.0,256400000000.0,258700000000.0,257900000000.0,270800000000.0,278400000000.0,285900000000.0,287300000000.0,302500000000.0,315900000000.0,327800000000.0,361800000000.0,483800000000.0,500500000000.0,541600000000.0,578600000000.0,614900000000.0,657500000000.0,709100000000.0,743700000000.0,775500000000.0,817400000000.0,868900000000.0,892000000000.0
,Economy,ECO,misc,NIC,Nicaragua,HISTORY,WDI2017P,2005GKD,GDPPPP,10870000000.0,10850000000.0,10890000000.0,10850000000.0,11210000000.0,11870000000.0,12620000000.0,13120000000.0,13610000000.0,14570000000.0,15170000000.0,15610000000.0,15730000000.0,16130000000.0,16990000000.0,17710000000.0,18450000000.0,19420000000.0,19980000000.0,19430000000.0,20050000000.0,21300000000.0,22490000000.0,23510000000.0,24580000000.0,25790000000.0
,Economy,ECO,misc,NLD,Netherlands- the kingdom of the,HISTORY,WDI2017P,2005GKD,GDPPPP,416600000000.0,426700000000.0,434000000000.0,439500000000.0,452500000000.0,466600000000.0,483200000000.0,504000000000.0,526800000000.0,553400000000.0,576900000000.0,589100000000.0,589700000000.0,591400000000.0,603400000000.0,616400000000.0,638100000000.0,661700000000.0,673000000000.0,647600000000.0,656700000000.0,667600000000.0,660600000000.0,659300000000.0,668700000000.0,681700000000.0
,Economy,ECO,misc,NOR,Norway,HISTORY,WDI2017P,2005GKD,GDPPPP,157700000000.0,162600000000.0,168400000000.0,173200000000.0,181900000000.0,189500000000.0,199000000000.0,209500000000.0,215000000000.0,219400000000.0,226400000000.0,231100000000.0,234400000000.0,236600000000.0,246000000000.0,252400000000.0,258500000000.0,266000000000.0,267100000000.0,262700000000.0,264300000000.0,266900000000.0,274200000000.0,277000000000.0,282300000000.0,286800000000.0
,Economy,ECO,misc,NPL,Nepal,HISTORY,WDI2017P,2005GKD,GDPPPP,19500000000.0,20740000000.0,21590000000.0,22430000000.0,24270000000.0,25110000000.0,26450000000.0,27780000000.0,28620000000.0,29880000000.0,31740000000.0,33260000000.0,33300000000.0,34610000000.0,36230000000.0,37490000000.0,38760000000.0,40080000000.0,42530000000.0,44450000000.0,46590000000.0,48190000000.0,50490000000.0,52580000000.0,55730000000.0,57240000000.0
,Economy,ECO,misc,NRU,Nauru,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,,,,,,,,,,,,,,34600000.0,46500000.0,50530000.0,57380000.0,64080000.0,70550000.0,94680000.0,129300000.0,132900000.0
,Economy,ECO,misc,NZL,New zealand,HISTORY,WDI2017P,2005GKD,GDPPPP,70220000000.0,69450000000.0,70230000000.0,74730000000.0,78550000000.0,82160000000.0,85150000000.0,86830000000.0,87360000000.0,92170000000.0,94720000000.0,97980000000.0,102800000000.0,107500000000.0,111600000000.0,115400000000.0,118800000000.0,122200000000.0,120600000000.0,119900000000.0,121600000000.0,124600000000.0,127500000000.0,131000000000.0,135700000000.0,140300000000.0
,Economy,ECO,misc,OMN,Oman,HISTORY,WDI2017P,2005GKD,GDPPPP,55130000000.0,58480000000.0,63400000000.0,67230000000.0,69840000000.0,73330000000.0,75560000000.0,80120000000.0,82240000000.0,82140000000.0,86570000000.0,90450000000.0,89460000000.0,87070000000.0,88190000000.0,90390000000.0,95250000000.0,99490000000.0,107600000000.0,114200000000.0,119700000000.0,118400000000.0,129400000000.0,135100000000.0,138500000000.0,146400000000.0
,Economy,ECO,misc,PAK,Pakistan,HISTORY,WDI2017P,2005GKD,GDPPPP,285600000000.0,300100000000.0,323200000000.0,328900000000.0,341100000000.0,358100000000.0,375400000000.0,379200000000.0,388900000000.0,403100000000.0,420300000000.0,428700000000.0,442500000000.0,463900000000.0,498100000000.0,536300000000.0,569400000000.0,596900000000.0,607100000000.0,624300000000.0,634300000000.0,651700000000.0,674600000000.0,704300000000.0,737200000000.0,771900000000.0
,Economy,ECO,misc,PAN,Panama,HISTORY,WDI2017P,2005GKD,GDPPPP,16770000000.0,18350000000.0,19850000000.0,20930000000.0,21530000000.0,21910000000.0,22800000000.0,24280000000.0,26060000000.0,27080000000.0,27810000000.0,27970000000.0,28600000000.0,29800000000.0,32040000000.0,34340000000.0,37320000000.0,41790000000.0,45390000000.0,46110000000.0,48770000000.0,54530000000.0,59560000000.0,63510000000.0,67350000000.0,71250000000.0
,Economy,ECO,misc,PER,Peru,HISTORY,WDI2017P,2005GKD,GDPPPP,100700000000.0,102900000000.0,102400000000.0,107700000000.0,121000000000.0,129900000000.0,133600000000.0,142200000000.0,141700000000.0,143800000000.0,147700000000.0,148600000000.0,156700000000.0,163200000000.0,171300000000.0,182100000000.0,195800000000.0,212500000000.0,231800000000.0,234400000000.0,253900000000.0,270000000000.0,286600000000.0,303300000000.0,310500000000.0,320600000000.0
,Economy,ECO,misc,PHL,Philippines,HISTORY,WDI2017P,2005GKD,GDPPPP,215700000000.0,214400000000.0,215200000000.0,219700000000.0,229300000000.0,240100000000.0,254100000000.0,267300000000.0,265700000000.0,273900000000.0,286000000000.0,294300000000.0,305000000000.0,320200000000.0,341600000000.0,358000000000.0,376700000000.0,401700000000.0,418300000000.0,423100000000.0,455400000000.0,472100000000.0,503700000000.0,539200000000.0,572800000000.0,606600000000.0
,Economy,ECO,misc,PLW,Palau,HISTORY,WDI2017P,2005GKD,GDPPPP,,216000000.0,202100000.0,177300000.0,190200000.0,211000000.0,232900000.0,238300000.0,243000000.0,229900000.0,226900000.0,236700000.0,252300000.0,236300000.0,252700000.0,255900000.0,248800000.0,248700000.0,234800000.0,213500000.0,220500000.0,231600000.0,239100000.0,233200000.0,243200000.0,265900000.0
,Economy,ECO,misc,PNG,Papua new guinea,HISTORY,WDI2017P,2005GKD,GDPPPP,5800000000.0,6354000000.0,7234000000.0,8550000000.0,9059000000.0,8758000000.0,9436000000.0,9067000000.0,8726000000.0,8888000000.0,8666000000.0,8655000000.0,8642000000.0,8829000000.0,9069000000.0,9644000000.0,9865000000.0,10570000000.0,11270000000.0,11960000000.0,12880000000.0,14250000000.0,15410000000.0,16260000000.0,17650000000.0,
,Economy,ECO,misc,POL,Poland,HISTORY,WDI2017P,2005GKD,GDPPPP,340000000000.0,316200000000.0,324100000000.0,336200000000.0,354000000000.0,378700000000.0,401600000000.0,427500000000.0,447300000000.0,468000000000.0,489400000000.0,495500000000.0,505600000000.0,523600000000.0,550500000000.0,569700000000.0,604900000000.0,647500000000.0,675000000000.0,694000000000.0,719100000000.0,755100000000.0,767300000000.0,777900000000.0,803500000000.0,835100000000.0
,Economy,ECO,misc,PRT,Portugal,HISTORY,WDI2017P,2005GKD,GDPPPP,174800000000.0,182400000000.0,184400000000.0,180600000000.0,182400000000.0,190200000000.0,196900000000.0,205600000000.0,215400000000.0,223800000000.0,232300000000.0,236800000000.0,238600000000.0,236400000000.0,240700000000.0,242500000000.0,246300000000.0,252400000000.0,252900000000.0,245400000000.0,250000000000.0,245500000000.0,235600000000.0,232900000000.0,235000000000.0,238700000000.0
,Economy,ECO,misc,PRY,Paraguay,HISTORY,WDI2017P,2005GKD,GDPPPP,22080000000.0,22860000000.0,23240000000.0,24390000000.0,25690000000.0,27440000000.0,27870000000.0,29050000000.0,29070000000.0,28680000000.0,28010000000.0,27780000000.0,27770000000.0,28970000000.0,30150000000.0,30790000000.0,32270000000.0,34020000000.0,36190000000.0,34750000000.0,39300000000.0,41010000000.0,40500000000.0,46180000000.0,48360000000.0,49800000000.0
,Economy,ECO,misc,PSE,Palestinian territory- occupied,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,5595000000.0,5994000000.0,6430000000.0,7969000000.0,10040000000.0,11840000000.0,10660000000.0,9975000000.0,9833000000.0,10770000000.0,11700000000.0,12980000000.0,12390000000.0,12170000000.0,11130000000.0,13460000000.0,13770000000.0,14850000000.0,17010000000.0,16280000000.0,16110000000.0,18100000000.0
,Economy,ECO,misc,QAT,Qatar,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,,,,,,,55700000000.0,57870000000.0,62030000000.0,64340000000.0,76700000000.0,82450000000.0,104000000000.0,122700000000.0,144400000000.0,161700000000.0,193400000000.0,219200000000.0,229500000000.0,239600000000.0,249100000000.0,258000000000.0
,Economy,ECO,misc,ROU,Romania,HISTORY,WDI2017P,2005GKD,GDPPPP,231200000000.0,201400000000.0,183700000000.0,186500000000.0,193900000000.0,207700000000.0,215700000000.0,205300000000.0,201100000000.0,200300000000.0,205000000000.0,216500000000.0,227700000000.0,240300000000.0,260400000000.0,271300000000.0,293100000000.0,313200000000.0,339700000000.0,315700000000.0,313200000000.0,316500000000.0,318500000000.0,329800000000.0,339900000000.0,352400000000.0
,Economy,ECO,misc,RUS,Russian federation,HISTORY,WDI2017P,2005GKD,GDPPPP,2657000000000.0,2523000000000.0,2156000000000.0,1970000000000.0,1722000000000.0,1651000000000.0,1591000000000.0,1613000000000.0,1528000000000.0,1626000000000.0,1788000000000.0,1879000000000.0,1969000000000.0,2112000000000.0,2264000000000.0,2408000000000.0,2604000000000.0,2827000000000.0,2975000000000.0,2742000000000.0,2866000000000.0,2988000000000.0,3093000000000.0,3133000000000.0,3155000000000.0,3037000000000.0
,Economy,ECO,misc,RWA,Rwanda,HISTORY,WDI2017P,2005GKD,GDPPPP,5360000000.0,5225000000.0,5532000000.0,5083000000.0,2529000000.0,3420000000.0,3856000000.0,4390000000.0,4779000000.0,5141000000.0,5569000000.0,6051000000.0,6869000000.0,6969000000.0,7453000000.0,7968000000.0,8704000000.0,9366000000.0,10410000000.0,11060000000.0,11870000000.0,12810000000.0,13930000000.0,14580000000.0,15610000000.0,16680000000.0
,Economy,ECO,misc,SAU,Saudi arabia,HISTORY,WDI2017P,2005GKD,GDPPPP,502000000000.0,547700000000.0,573100000000.0,573200000000.0,577100000000.0,578200000000.0,597800000000.0,613300000000.0,630700000000.0,626000000000.0,656400000000.0,660000000000.0,660800000000.0,711500000000.0,777300000000.0,833700000000.0,880200000000.0,932900000000.0,1012000000000.0,1030000000000.0,1079000000000.0,1187000000000.0,1250000000000.0,1284000000000.0,1331000000000.0,1377000000000.0
,Economy,ECO,misc,SDN,Sudan- republic of the,HISTORY,WDI2017P,2005GKD,GDPPPP,39230000000.0,42170000000.0,44950000000.0,47000000000.0,47480000000.0,50320000000.0,53300000000.0,58930000000.0,61470000000.0,63380000000.0,67400000000.0,71780000000.0,76400000000.0,82310000000.0,85500000000.0,91910000000.0,101200000000.0,112800000000.0,121600000000.0,125600000000.0,129900000000.0,127400000000.0,128000000000.0,133600000000.0,137200000000.0,144000000000.0
,Economy,ECO,misc,SEN,Senegal,HISTORY,WDI2017P,2005GKD,GDPPPP,12080000000.0,12390000000.0,12550000000.0,12710000000.0,12710000000.0,13390000000.0,13660000000.0,14080000000.0,14920000000.0,15860000000.0,16370000000.0,17120000000.0,17230000000.0,18380000000.0,19460000000.0,20560000000.0,21060000000.0,22100000000.0,22920000000.0,23470000000.0,24450000000.0,24880000000.0,25980000000.0,26890000000.0,28050000000.0,29860000000.0
,Economy,ECO,misc,SGP,Singapore,HISTORY,WDI2017P,2005GKD,GDPPPP,90740000000.0,96800000000.0,103700000000.0,115600000000.0,128300000000.0,137300000000.0,147600000000.0,159800000000.0,156300000000.0,165800000000.0,180600000000.0,178900000000.0,186400000000.0,194700000000.0,213200000000.0,229200000000.0,249500000000.0,272300000000.0,277100000000.0,275400000000.0,317400000000.0,337100000000.0,349500000000.0,365800000000.0,377800000000.0,385400000000.0
,Economy,ECO,misc,SLB,Solomon islands,HISTORY,WDI2017P,2005GKD,GDPPPP,485300000.0,514500000.0,579800000.0,602800000.0,658200000.0,712400000.0,723800000.0,713400000.0,726100000.0,722600000.0,619500000.0,570100000.0,554100000.0,590100000.0,619000000.0,652600000.0,697900000.0,749000000.0,802200000.0,764200000.0,816900000.0,922600000.0,965600000.0,994700000.0,1010000000.0,1047000000.0
,Economy,ECO,misc,SLE,Sierra leone,HISTORY,WDI2017P,2005GKD,GDPPPP,4682000000.0,4792000000.0,3881000000.0,3934000000.0,3858000000.0,3549000000.0,3611000000.0,3399000000.0,3460000000.0,3391000000.0,3617000000.0,3359000000.0,4241000000.0,4639000000.0,4937000000.0,5150000000.0,5435000000.0,5873000000.0,6190000000.0,6478000000.0,6825000000.0,7154000000.0,8240000000.0,9947000000.0,10400000000.0,8258000000.0
,Economy,ECO,misc,SLV,El salvador,HISTORY,WDI2017P,2005GKD,GDPPPP,20670000000.0,21410000000.0,23020000000.0,24720000000.0,26210000000.0,27890000000.0,28360000000.0,29570000000.0,30680000000.0,31740000000.0,32420000000.0,32970000000.0,33740000000.0,34520000000.0,35160000000.0,36410000000.0,37840000000.0,39290000000.0,39790000000.0,38540000000.0,39070000000.0,39940000000.0,40690000000.0,41440000000.0,42030000000.0,43060000000.0
,Economy,ECO,misc,SRB,Serbia,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,,48940000000.0,50130000000.0,53730000000.0,55040000000.0,48350000000.0,52110000000.0,54710000000.0,58600000000.0,61190000000.0,66720000000.0,70420000000.0,73870000000.0,78220000000.0,82420000000.0,79850000000.0,80320000000.0,81450000000.0,80620000000.0,82690000000.0,81180000000.0,81790000000.0
,Economy,ECO,misc,SSD,South sudan- republic of,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,,,,,,,,,,,,,,,29890000000.0,31400000000.0,33130000000.0,31590000000.0,17030000000.0,19270000000.0,19920000000.0,18650000000.0
,Economy,ECO,misc,STP,Sao tome and principe,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,,,,,,,240400000.0,248100000.0,254000000.0,270700000.0,281000000.0,301000000.0,328400000.0,339100000.0,366900000.0,375800000.0,400800000.0,418500000.0,431600000.0,452400000.0,480500000.0,499600000.0
,Economy,ECO,misc,SUR,Suriname,HISTORY,WDI2017P,2005GKD,GDPPPP,3752000000.0,3856000000.0,3848000000.0,3569000000.0,3685000000.0,3725000000.0,3773000000.0,3989000000.0,4052000000.0,4016000000.0,4013000000.0,4196000000.0,4377000000.0,4640000000.0,5069000000.0,5301000000.0,5505000000.0,5786000000.0,6026000000.0,6207000000.0,6527000000.0,6871000000.0,7082000000.0,7283000000.0,7417000000.0,7395000000.0
,Economy,ECO,misc,SVK,Slovakia,HISTORY,WDI2017P,2005GKD,GDPPPP,,,53580000000.0,54600000000.0,57980000000.0,61370000000.0,65520000000.0,69500000000.0,72280000000.0,72140000000.0,73010000000.0,75430000000.0,78840000000.0,83110000000.0,87480000000.0,93390000000.0,101300000000.0,112200000000.0,118500000000.0,112100000000.0,117800000000.0,121100000000.0,123100000000.0,124900000000.0,128100000000.0,133000000000.0
,Economy,ECO,misc,SVN,Slovenia,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,,31840000000.0,32960000000.0,34650000000.0,35790000000.0,37670000000.0,39240000000.0,40400000000.0,41950000000.0,43140000000.0,45010000000.0,46820000000.0,49460000000.0,52900000000.0,54640000000.0,50380000000.0,51010000000.0,51340000000.0,49960000000.0,49410000000.0,50950000000.0,52130000000.0
,Economy,ECO,misc,SWE,Sweden,HISTORY,WDI2017P,2005GKD,GDPPPP,229900000000.0,227200000000.0,224600000000.0,220000000000.0,228900000000.0,238200000000.0,241800000000.0,248800000000.0,259300000000.0,271000000000.0,283900000000.0,288300000000.0,294300000000.0,301300000000.0,314300000000.0,323200000000.0,338400000000.0,349900000000.0,347900000000.0,329900000000.0,349600000000.0,359000000000.0,357900000000.0,362400000000.0,371800000000.0,387000000000.0
,Economy,ECO,misc,SWZ,Swaziland,HISTORY,WDI2017P,2005GKD,GDPPPP,4134000000.0,4206000000.0,4342000000.0,4477000000.0,4584000000.0,4806000000.0,4990000000.0,5145000000.0,5279000000.0,5435000000.0,5530000000.0,5635000000.0,5818000000.0,6083000000.0,6273000000.0,6598000000.0,6933000000.0,7214000000.0,7533000000.0,7727000000.0,7867000000.0,8016000000.0,8291000000.0,8670000000.0,8909000000.0,9075000000.0
,Economy,ECO,misc,SYC,Seychelles,HISTORY,WDI2017P,2005GKD,GDPPPP,857900000.0,881600000.0,944700000.0,1003000000.0,995300000.0,987000000.0,1036000000.0,1159000000.0,1257000000.0,1280000000.0,1300000000.0,1270000000.0,1286000000.0,1210000000.0,1176000000.0,1281000000.0,1402000000.0,1548000000.0,1515000000.0,1498000000.0,1587000000.0,1712000000.0,1826000000.0,1936000000.0,2000000000.0,2070000000.0
,Economy,ECO,misc,TCD,Chad,HISTORY,WDI2017P,2005GKD,GDPPPP,5743000000.0,6233000000.0,6732000000.0,5674000000.0,6249000000.0,6327000000.0,6467000000.0,6832000000.0,7307000000.0,7257000000.0,7194000000.0,8032000000.0,8714000000.0,9997000000.0,13360000000.0,15670000000.0,15780000000.0,16290000000.0,16790000000.0,17500000000.0,19870000000.0,19890000000.0,21650000000.0,22890000000.0,24460000000.0,24910000000.0
,Economy,ECO,misc,TGO,Togo,HISTORY,WDI2017P,2005GKD,GDPPPP,4439000000.0,4408000000.0,4232000000.0,3594000000.0,4132000000.0,4456000000.0,4850000000.0,5547000000.0,5420000000.0,5554000000.0,5511000000.0,5421000000.0,5371000000.0,5637000000.0,5756000000.0,5824000000.0,6060000000.0,6199000000.0,6337000000.0,6560000000.0,6822000000.0,7155000000.0,7500000000.0,7797000000.0,8255000000.0,8698000000.0
,Economy,ECO,misc,THA,Thailand,HISTORY,WDI2017P,2005GKD,GDPPPP,326700000000.0,354700000000.0,383300000000.0,415000000000.0,448200000000.0,484600000000.0,511900000000.0,497800000000.0,459800000000.0,480900000000.0,502300000000.0,519600000000.0,551500000000.0,591200000000.0,628400000000.0,654700000000.0,687200000000.0,724600000000.0,737100000000.0,731600000000.0,786600000000.0,793100000000.0,850500000000.0,873400000000.0,880600000000.0,905500000000.0
,Economy,ECO,misc,TJK,Tajikistan,HISTORY,WDI2017P,2005GKD,GDPPPP,16720000000.0,15530000000.0,11030000000.0,9219000000.0,7256000000.0,6356000000.0,5294000000.0,5384000000.0,5670000000.0,5880000000.0,6368000000.0,7017000000.0,7775000000.0,8630000000.0,9519000000.0,10160000000.0,10870000000.0,11720000000.0,12640000000.0,13120000000.0,13970000000.0,15010000000.0,16130000000.0,17330000000.0,18490000000.0,19600000000.0
,Economy,ECO,misc,TKM,Turkmenistan,HISTORY,WDI2017P,2005GKD,GDPPPP,26600000000.0,25380000000.0,21580000000.0,21900000000.0,18110000000.0,16810000000.0,17930000000.0,15890000000.0,17020000000.0,19830000000.0,20910000000.0,21820000000.0,21870000000.0,22590000000.0,23720000000.0,26810000000.0,29750000000.0,33040000000.0,37900000000.0,40210000000.0,43910000000.0,50370000000.0,55960000000.0,61670000000.0,68020000000.0,72440000000.0
,Economy,ECO,misc,TLS,Timor-leste,HISTORY,WDI2017P,2005GKD,GDPPPP,,,,,,,,,,895600000.0,1052000000.0,1225000000.0,1143000000.0,1117000000.0,1122000000.0,1192000000.0,1124000000.0,1253000000.0,1431000000.0,1616000000.0,1785000000.0,1929000000.0,2040000000.0,2099000000.0,2222000000.0,2318000000.0
,Economy,ECO,misc,TON,Tonga,HISTORY,WDI2017P,2005GKD,GDPPPP,295300000.0,314200000.0,315000000.0,326800000.0,343000000.0,355700000.0,355700000.0,355300000.0,364900000.0,379100000.0,391900000.0,406000000.0,419900000.0,428700000.0,427200000.0,434000000.0,430400000.0,412500000.0,425300000.0,435000000.0,450600000.0,463200000.0,467300000.0,452700000.0,462000000.0,479200000.0
,Economy,ECO,misc,TTO,Trinidad and tobago,HISTORY,WDI2017P,2005GKD,GDPPPP,13000000000.0,13350000000.0,13130000000.0,12940000000.0,13400000000.0,13930000000.0,14910000000.0,16060000000.0,17360000000.0,18750000000.0,20170000000.0,21010000000.0,22680000000.0,25960000000.0,28020000000.0,29760000000.0,33690000000.0,35290000000.0,36490000000.0,34890000000.0,36050000000.0,35940000000.0,36400000000.0,37370000000.0,37160000000.0,36940000000.0
,Economy,ECO,misc,TUN,Tunisia,HISTORY,WDI2017P,2005GKD,GDPPPP,40130000000.0,41700000000.0,44960000000.0,45940000000.0,47400000000.0,48520000000.0,51980000000.0,54810000000.0,57430000000.0,60910000000.0,63780000000.0,66200000000.0,67080000000.0,70230000000.0,74610000000.0,77210000000.0,81260000000.0,86710000000.0,90390000000.0,93140000000.0,96410000000.0,94560000000.0,98340000000.0,101300000000.0,104200000000.0,105200000000.0
,Economy,ECO,misc,TUR,Turkey,HISTORY,WDI2017P,2005GKD,GDPPPP,513500000000.0,517200000000.0,543200000000.0,584800000000.0,557500000000.0,601400000000.0,645800000000.0,694800000000.0,710800000000.0,686900000000.0,733400000000.0,691600000000.0,734200000000.0,772900000000.0,845300000000.0,916300000000.0,979500000000.0,1025000000000.0,1032000000000.0,982100000000.0,1072000000000.0,1166000000000.0,1191000000000.0,1241000000000.0,1278000000000.0,1329000000000.0
,Economy,ECO,misc,TUV,Tuvalu,HISTORY,WDI2017P,2005GKD,GDPPPP,18520000.0,19190000.0,19720000.0,20540000.0,22650000.0,21510000.0,20230000.0,22260000.0,25710000.0,25300000.0,25060000.0,25470000.0,27480000.0,26560000.0,26200000.0,25210000.0,25750000.0,27380000.0,29570000.0,28260000.0,27490000.0,29810000.0,29860000.0,30250000.0,30930000.0,31750000.0
,Economy,ECO,misc,TZA,Tanzania- united republic of,HISTORY,WDI2017P,2005GKD,GDPPPP,31650000000.0,32300000000.0,32490000000.0,32880000000.0,33400000000.0,34590000000.0,36160000000.0,37440000000.0,38830000000.0,40710000000.0,42710000000.0,45280000000.0,48520000000.0,51860000000.0,55920000000.0,60490000000.0,63310000000.0,68670000000.0,72490000000.0,76390000000.0,81250000000.0,87670000000.0,92180000000.0,98880000000.0,105800000000.0,113100000000.0
,Economy,ECO,misc,UGA,Uganda,HISTORY,WDI2017P,2005GKD,GDPPPP,11820000000.0,12480000000.0,12900000000.0,13980000000.0,14870000000.0,16590000000.0,18090000000.0,19010000000.0,19950000000.0,21550000000.0,22230000000.0,23380000000.0,25420000000.0,27070000000.0,28910000000.0,30740000000.0,34060000000.0,36920000000.0,40140000000.0,42850000000.0,45280000000.0,49540000000.0,51440000000.0,53270000000.0,56030000000.0,58910000000.0
,Economy,ECO,misc,UKR,Ukraine,HISTORY,WDI2017P,2005GKD,GDPPPP,471400000000.0,431800000000.0,389900000000.0,334400000000.0,257700000000.0,226300000000.0,203700000000.0,197600000000.0,193800000000.0,193400000000.0,204800000000.0,223700000000.0,235300000000.0,257400000000.0,288600000000.0,296400000000.0,318000000000.0,343100000000.0,351000000000.0,299000000000.0,311600000000.0,328600000000.0,329400000000.0,329300000000.0,307800000000.0,277400000000.0
,Economy,ECO,misc,URY,Uruguay,HISTORY,WDI2017P,2005GKD,GDPPPP,26570000000.0,27510000000.0,29690000000.0,30480000000.0,32700000000.0,32230000000.0,34030000000.0,36930000000.0,38600000000.0,37850000000.0,37120000000.0,35700000000.0,32940000000.0,33200000000.0,34860000000.0,37460000000.0,39000000000.0,41550000000.0,44530000000.0,46420000000.0,50050000000.0,52630000000.0,54490000000.0,57020000000.0,58860000000.0,59440000000.0
,Economy,ECO,misc,USA,United states of america,HISTORY,WDI2017P,2005GKD,GDPPPP,8032000000000.0,8026000000000.0,8312000000000.0,8540000000000.0,8885000000000.0,9126000000000.0,9473000000000.0,9898000000000.0,10340000000000.0,10820000000000.0,11270000000000.0,11380000000000.0,11580000000000.0,11900000000000.0,12350000000000.0,12770000000000.0,13110000000000.0,13340000000000.0,13300000000000.0,12930000000000.0,13260000000000.0,13470000000000.0,13770000000000.0,14000000000000.0,14340000000000.0,14710000000000.0
,Economy,ECO,misc,UZB,Uzbekistan,HISTORY,WDI2017P,2005GKD,GDPPPP,54680000000.0,54420000000.0,48320000000.0,47210000000.0,44750000000.0,44350000000.0,45110000000.0,47450000000.0,49490000000.0,51620000000.0,53580000000.0,55830000000.0,58070000000.0,60500000000.0,65160000000.0,69720000000.0,74810000000.0,82240000000.0,89640000000.0,96900000000.0,105100000000.0,113900000000.0,123200000000.0,133100000000.0,143800000000.0,155300000000.0
,Economy,ECO,misc,VCT,Saint vincent and the grenadines,HISTORY,WDI2017P,2005GKD,GDPPPP,520500000.0,526400000.0,559900000.0,583700000.0,576500000.0,621200000.0,629200000.0,651300000.0,677900000.0,696300000.0,707700000.0,719800000.0,765300000.0,824200000.0,858400000.0,879800000.0,947200000.0,970300000.0,994600000.0,973700000.0,941100000.0,937100000.0,950000000.0,967500000.0,978600000.0,994300000.0
,Economy,ECO,misc,VEN,Venezuela- bolivarian republic of,HISTORY,WDI2017P,2005GKD,GDPPPP,249200000000.0,273400000000.0,290000000000.0,290800000000.0,284000000000.0,295200000000.0,294600000000.0,313400000000.0,314300000000.0,295500000000.0,306400000000.0,316800000000.0,288800000000.0,266400000000.0,315100000000.0,347600000000.0,381900000000.0,415400000000.0,437300000000.0,423300000000.0,417000000000.0,434400000000.0,458800000000.0,465000000000.0,446900000000.0,
,Economy,ECO,misc,VNM,Viet nam,HISTORY,WDI2017P,2005GKD,GDPPPP,86040000000.0,91170000000.0,99050000000.0,107000000000.0,116500000000.0,127600000000.0,139500000000.0,150900000000.0,159600000000.0,167200000000.0,178600000000.0,189600000000.0,201600000000.0,215500000000.0,231800000000.0,249300000000.0,266700000000.0,285700000000.0,301900000000.0,318200000000.0,338600000000.0,359700000000.0,378600000000.0,399100000000.0,423000000000.0,451300000000.0
,Economy,ECO,misc,VUT,Vanuatu,HISTORY,WDI2017P,2005GKD,GDPPPP,324500000.0,334700000.0,343400000.0,346000000.0,377300000.0,381100000.0,390000000.0,409200000.0,426800000.0,428200000.0,453600000.0,437700000.0,415400000.0,433200000.0,450500000.0,474300000.0,514500000.0,541100000.0,576000000.0,595100000.0,604800000.0,612200000.0,622900000.0,635200000.0,650000000.0,644800000.0
,Economy,ECO,misc,WSM,Samoa,HISTORY,WDI2017P,2005GKD,GDPPPP,516000000.0,504100000.0,503100000.0,523700000.0,510400000.0,544500000.0,583600000.0,587300000.0,600200000.0,613300000.0,655800000.0,701300000.0,731800000.0,764800000.0,800200000.0,833400000.0,849800000.0,903600000.0,912700000.0,868800000.0,873000000.0,923400000.0,927100000.0,909200000.0,920100000.0,935100000.0
