sectorCode,sector,unit,ISO,country,variable,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GEO,GEORGIA,KYOTOGHGAR4,46.5923,39.0052,26.5984,18.0786,14.1706,11.9075,14.924,15.213,13.6269,12.4772,11.78,11.0833,11.1107,11.7992,12.4427,12.703,14.9746,15.6329,14.9137,14.0709,13.8448,17.0268,18.328,17.351,18.9223,17.0423,17.5248,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GHA,GHANA,KYOTOGHGAR4,10.9077,10.6641,11.1356,11.5846,11.8471,12.2813,13.0034,14.0402,14.2238,15.1099,16.82,16.9922,17.6643,18.3442,18.8142,19.6429,21.8915,21.7357,21.6433,20.4621,23.2908,25.9781,26.1946,29.4604,29.6801,30.0275,30.5233,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GIN,GUINEA,KYOTOGHGAR4,8.9206,9.2661,9.243,9.6306,10.2255,10.9976,11.3132,11.16,12.1521,12.3913,13.0715,13.2934,14.7012,14.3393,14.968,15.7263,16.2685,16.1941,17.6444,17.9854,20.2913,21.2535,22.2138,22.6767,22.2809,23.9135,24.8437,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GMB,GAMBIA,KYOTOGHGAR4,1.1953,1.2355,1.2305,1.2299,1.2693,1.3019,1.3155,1.2732,1.337,1.3322,1.4201,1.4564,1.4597,1.5351,1.7168,1.7288,1.8398,1.8382,2.011,2.3034,2.4414,2.1545,2.2026,2.2953,2.4519,2.5266,2.5938,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GNB,GUINEA-BISSAU,KYOTOGHGAR4,1.5053,1.5215,1.5593,1.5917,1.6276,1.659,1.6809,1.6724,1.6462,1.7829,1.7565,1.8638,1.8829,1.9712,1.853,1.8271,2.0891,2.0172,2.0779,2.1372,2.3113,2.3224,2.5382,2.4783,2.4684,2.5609,2.6205,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GNQ,EQUATORIAL GUINEA,KYOTOGHGAR4,0.20288,0.29157,0.3231,0.27398,4.5296,4.5563,4.5015,5.8178,6.2642,6.4318,5.8853,10.0523,10.7043,12.3204,12.3666,12.0304,11.9307,12.2724,11.8597,11.2595,11.5579,13.0269,9.8697,11.9753,12.1884,13.2667,13.4665,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GRC,GREECE,KYOTOGHGAR4,103.766,103.8133,105.074,104.6985,107.4575,109.8024,112.8874,117.8126,123.386,123.5512,126.9113,128.0053,127.9438,131.7245,132.5037,136.9482,133.0394,135.5798,132.2302,125.0114,118.8384,115.8307,112.5076,102.9721,99.5474,95.7571,92.0425,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GRD,GRENADA,KYOTOGHGAR4,0.15054,0.15453,0.1622,0.16598,0.1904,0.19825,0.20264,0.21833,0.22541,0.2447,0.25585,0.2573,0.269,0.28119,0.27145,0.28541,0.30079,0.30972,0.32418,0.32428,0.33304,0.32826,0.34684,0.3833,0.32252,0.33238,0.33828,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GTM,GUATEMALA,KYOTOGHGAR4,15.6993,16.2026,17.5575,17.2872,18.7391,18.7973,17.6443,18.7772,19.8809,20.3936,21.2124,22.0895,22.5411,22.204,23.5879,24.7581,25.2414,25.7082,24.6476,25.8641,26.9865,27.6666,28.1783,29.5221,34.4582,32.8692,33.9916,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,GUY,GUYANA,KYOTOGHGAR4,2.8256,2.8457,2.8684,2.8882,2.8908,2.9315,3.0525,3.2502,3.3033,3.382,3.205,3.6755,2.999,3.3052,3.2603,2.9629,2.7787,3.0937,3.1807,3.2126,3.4208,3.5546,3.8149,3.8865,4.0759,4.0643,3.8323,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,HKG,HONG KONG,KYOTOGHGAR4,30.9417,32.3955,36.803,38.7215,35.1209,35.226,32.7935,34.4364,43.1343,46.8535,44.6175,42.2199,43.9332,47.6478,45.9899,48.1385,46.2101,47.8018,47.9962,46.1936,44.6905,47.8594,47.4908,49.0205,48.2261,48.6031,49.6359,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,HND,HONDURAS,KYOTOGHGAR4,9.2535,9.398,9.738,9.0746,9.8355,10.4871,10.5301,10.9113,11.3297,10.893,11.512,12.21,12.6766,14.2589,15.0905,15.5808,14.9656,16.8694,16.6048,16.1435,16.3165,17.5302,17.6431,17.963,18.3395,19.0505,19.7073,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,HRV,CROATIA,KYOTOGHGAR4,32.6065,25.8111,24.1452,24.2616,23.3443,23.8944,24.6057,25.704,25.9082,26.9586,26.6036,27.838,29.0026,30.4626,30.758,31.2279,31.7226,33.2982,31.9556,29.4054,28.8184,28.3547,26.5491,25.7076,24.8727,25.3992,25.5489,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,HTI,HAITI,KYOTOGHGAR4,6.5134,6.7996,7.1784,6.9544,6.7047,7.4191,7.7412,8.2315,8.2355,8.4191,8.7403,9.0077,9.235,9.1989,9.5482,11.7041,11.9243,12.3961,12.6783,12.7863,12.7825,13.3557,13.6396,14.195,14.9815,15.4429,15.8785,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,HUN,HUNGARY,KYOTOGHGAR4,94.8324,88.0443,78.2185,79.0413,77.928,76.3351,78.5284,76.9251,76.4921,76.9144,74.002,76.0627,74.357,77.4626,76.4872,76.2913,75.0931,73.3267,71.5438,65.4465,65.8194,64.2465,60.504,57.6855,58.3624,61.4194,61.8619,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,IDN,INDONESIA,KYOTOGHGAR4,354.3088,390.1649,409.8255,424.7892,402.0676,424.7811,454.7414,480.8211,503.2775,510.8123,524.8898,564.0489,572.6695,587.1405,612.6242,621.0797,639.7917,639.8626,662.0004,662.0351,719.2235,763.1363,794.3853,668.8939,655.3813,666.6002,674.4656,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,IND,INDIA,KYOTOGHGAR4,1149.3523,1198.2491,1249.0844,1279.0352,1333.755,1391.8382,1465.8396,1508.4811,1531.6486,1603.2375,1637.3606,1629.8845,1623.9249,1670.9662,1735.6263,1792.8002,1869.6523,1965.4904,2110.4314,2268.6032,2245.4669,2363.2952,2513.0821,2510.0874,2705.7444,2771.3727,2873.7311,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,IRL,IRELAND,KYOTOGHGAR4,55.756,56.4328,56.2673,56.7586,58.0109,59.4376,61.5096,62.883,65.4135,66.5666,68.8061,70.8395,68.7582,69.1316,69.0349,70.5122,70.2468,69.0181,68.3568,62.6141,62.6644,58.0012,58.6247,58.5707,58.2605,60.4156,62.5792,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,IRN,"IRAN, ISLAMIC REPUBLIC OF",KYOTOGHGAR4,382.3842,405.2829,409.8558,402.4329,446.9002,444.6369,450.7055,439.6444,463.2607,532.2126,524.6526,547.6612,553.2677,588.9268,633.9546,660.2241,708.9018,725.8614,739.8239,752.9629,774.0274,790.1918,815.8976,838.9248,868.5326,867.6647,876.3216,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,IRQ,IRAQ,KYOTOGHGAR4,107.461,93.7623,106.2778,110.251,113.0662,115.1277,107.3674,117.9676,125.0229,127.2161,126.2773,141.6486,137.0781,137.1984,167.6392,166.0458,152.4147,114.1617,148.0818,165.9668,178.2367,203.3875,222.4004,230.6184,234.549,237.4317,258.8475,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ISL,ICELAND,KYOTOGHGAR4,3.6527,3.4326,3.3412,3.4257,3.3492,3.4711,3.5205,3.6895,3.8522,4.0756,4.0817,3.9773,4.0603,4.0379,4.142,4.0015,4.6054,4.906,5.2968,4.9976,4.9036,4.6383,4.665,4.6536,4.6819,4.7643,4.6836,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ISR,ISRAEL,KYOTOGHGAR4,42.9393,43.4067,49.4081,51.6811,55.5686,58.1906,60.6837,63.96,66.3808,65.4235,71.0076,75.064,71.9069,75.9521,77.0535,77.9648,79.9077,83.3971,83.557,80.4749,83.0062,84.8728,90.2788,84.4699,83.1801,85.2043,87.0673,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,ITA,ITALY,KYOTOGHGAR4,525.3096,526.9293,524.9833,517.955,510.9453,539.2796,531.4839,538.2185,548.6879,553.6455,560.4637,567.1835,567.2226,582.2755,586.675,587.1955,576.3935,567.8677,554.0312,500.4662,509.3952,496.5822,476.5628,446.4958,430.4753,438.0008,432.9092,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,JAM,JAMAICA,KYOTOGHGAR4,9.653,9.9435,9.9907,10.3182,10.4998,11.5393,12.0302,12.4207,12.0489,12.3541,12.996,13.2612,12.9148,13.4712,13.3065,13.055,13.892,12.0579,12.5829,10.1447,9.5226,10.1151,9.7689,10.4989,9.8949,10.1567,10.2595,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,JOR,JORDAN,KYOTOGHGAR4,12.5919,12.3513,14.9617,14.8567,16.3378,16.5916,17.3743,17.8215,18.1735,18.4351,19.5603,20.325,22.0029,22.6234,24.5467,26.8248,27.0694,28.5238,28.0385,28.4051,27.8027,28.7001,31.6281,31.5665,34.0238,27.7961,27.3002,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,JPN,JAPAN,KYOTOGHGAR4,1272.0849,1286.124,1298.9833,1291.6963,1356.2532,1377.8243,1390.3221,1382.76,1333.9718,1356.9676,1377.3229,1351.5781,1375.4648,1381.3081,1373.4453,1380.1595,1357.6381,1395.5035,1322.9473,1250.2727,1304.5597,1355.3944,1397.5694,1411.5748,1363.7802,1325.104,1308.5425,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KAZ,KAZAKHSTAN,KYOTOGHGAR4,341.296,332.5655,306.8249,274.0548,230.3433,215.151,194.0865,180.5668,173.2846,144.643,173.3519,170.6228,189.1372,210.2845,219.0146,232.6209,258.0392,266.9254,270.694,265.1279,296.5211,287.4701,295.3905,302.3824,319.5981,325.4949,330.8851,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KEN,KENYA,KYOTOGHGAR4,41.9373,40.1465,40.9187,41.6643,42.3239,43.2187,43.1079,41.8348,46.5735,45.7864,43.2332,43.4063,43.8167,47.1728,48.0791,50.1325,48.8303,64.8084,63.275,62.4441,62.2187,65.605,68.3622,65.6074,68.0037,69.8609,73.6615,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KGZ,KYRGYZSTAN,KYOTOGHGAR4,29.9597,27.0632,23.3788,18.8132,14.2723,10.7148,10.6233,11.6136,10.457,10.046,10.1337,10.0928,10.7531,11.2589,12.0833,12.5084,12.5732,13.6376,14.9952,14.9468,14.0631,15.5906,18.3106,18.7126,18.8221,19.2836,19.7365,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KHM,CAMBODIA,KYOTOGHGAR4,18.0178,17.7582,18.3482,19.2194,18.0489,21.1687,21.2338,21.3194,21.9026,23.1665,22.0886,22.6636,23.4667,24.9453,25.3736,25.8615,27.235,28.5362,28.5227,30.3176,31.4278,33.14,32.6992,31.5922,32.6358,33.2134,34.8008,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KIR,KIRIBATI,KYOTOGHGAR4,0.033978,0.034311,0.037246,0.039788,0.039931,0.04083,0.04424,0.040507,0.043872,0.044873,0.046373,0.044832,0.055775,0.056391,0.059781,0.061694,0.09421,0.10029,0.096455,0.080047,0.10668,0.10728,0.10788,0.10813,0.11882,0.125,0.14159,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KNA,SAINT KITTS AND NEVIS,KYOTOGHGAR4,0.13768,0.13864,0.14295,0.14741,0.15456,0.16144,0.16659,0.17996,0.18788,0.19953,0.21324,0.21804,0.23535,0.23716,0.25216,0.23765,0.24062,0.25717,0.25992,0.26696,0.26423,0.27535,0.25661,0.25881,0.26501,0.27387,0.27898,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KOR,"KOREA, REPUBLIC OF",KYOTOGHGAR4,316.0829,336.6732,357.4644,393.309,417.2845,450.2916,484.4418,514.4177,442.6144,481.0183,516.6166,529.2732,553.7399,563.5015,572.6177,580.1012,581.8475,595.9814,609.3112,613.4676,671.5169,700.2018,706.7901,715.3241,709.6482,721.0811,732.4305,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,KWT,KUWAIT,KYOTOGHGAR4,69.3812,504.3367,42.5239,59.9779,72.0907,84.2093,79.2549,85.1546,77.236,77.0689,77.9287,80.5898,81.3417,87.3489,91.3833,101.8944,104.2951,104.4848,111.7181,114.2396,116.6947,119.9486,132.8602,128.8234,119.1589,127.4341,129.1893,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,KYOTOGHGAR4,6.8742,6.8255,7.1644,7.1992,7.6026,7.8528,8.2152,8.6176,8.2606,8.4163,8.824,9.011,9.3702,9.5039,10.0001,9.9526,10.2636,9.8859,10.268,10.8045,11.5366,11.4997,12.1943,12.0894,12.6746,13.0272,13.5145,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LBN,LEBANON,KYOTOGHGAR4,11.6425,11.8594,13.9788,15.4174,15.8277,17.7167,18.1464,19.2117,20.7953,20.2029,19.0004,20.1366,20.0302,22.4769,21.34,20.8215,19.0248,18.0287,21.8859,25.6375,24.8318,25.4763,27.2634,26.9161,29.5691,22.7093,22.1949,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LBR,LIBERIA,KYOTOGHGAR4,1.6498,1.3931,1.3546,1.3141,1.2802,1.2882,1.3544,1.4922,1.6191,1.737,1.8672,1.9894,2.0156,2.1007,2.3242,2.4953,2.6137,2.5968,2.6135,2.6722,3.0335,3.1871,3.3447,3.3817,3.4192,3.6631,3.7761,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LBY,LIBYA,KYOTOGHGAR4,82.2192,88.3049,87.1787,93.3592,100.2974,104.2282,100.7326,88.3531,82.2642,76.5392,77.942,76.5055,76.0634,81.5721,82.6642,87.6127,88.9815,84.6123,91.0374,90.6641,96.5261,61.2964,82.7806,87.093,87.5844,83.2777,82.9334,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LCA,SAINT LUCIA,KYOTOGHGAR4,0.30765,0.31948,0.35907,0.38503,0.43317,0.50006,0.53705,0.53723,0.51228,0.53333,0.55283,0.59109,0.54219,0.58415,0.58703,0.60851,0.61813,0.65392,0.67728,0.67659,0.70962,0.71832,0.72344,0.73092,0.74385,0.76348,0.76766,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LDC,LDCs,KYOTOGHGAR4,745.4368,750.7032,769.8032,778.2982,806.3958,846.8182,868.7956,909.3073,938.6456,958.3385,974.0822,998.0486,1027.4624,1076.9514,1125.1781,1150.0146,1137.5318,1185.8321,1213.8443,1237.1996,1291.3358,1312.783,1331.298,1376.4886,1413.6065,1454.4986,1489.3252,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LIE,LIECHTENSTEIN,KYOTOGHGAR4,0.24673,0.25275,0.25209,0.25805,0.24525,0.24852,0.25042,0.26222,0.27339,0.27026,0.26177,0.26141,0.26736,0.27752,0.27906,0.28042,0.28332,0.25424,0.27393,0.25855,0.24481,0.23124,0.23977,0.24728,0.21569,0.21295,0.20247,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LKA,SRI LANKA,KYOTOGHGAR4,15.0116,14.786,16.0327,16.1395,16.8794,17.162,17.7036,18.2662,17.6831,18.9791,20.5165,20.492,21.3785,21.4267,22.3812,22.9797,22.8535,22.9771,24.0031,24.4618,25.1592,27.3296,28.1446,26.9607,29.4442,32.3824,33.4779,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LSO,LESOTHO,KYOTOGHGAR4,3.3759,3.4409,3.6661,3.6875,3.6986,3.6591,3.6291,3.6332,3.5832,4.1862,4.1544,4.3307,3.9946,4.2302,4.117,4.42,4.2638,4.4886,4.3592,4.4611,4.6152,4.5752,4.6787,4.6986,4.6956,4.6947,4.7708,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LTU,LITHUANIA,KYOTOGHGAR4,48.5514,50.5671,31.2527,25.1421,23.6908,22.663,23.6887,23.2216,24.1671,21.3766,19.8087,20.5581,20.9637,21.1172,21.9798,23.1788,23.4967,25.6275,24.6618,20.2283,21.0482,21.6134,21.5457,20.2918,20.2513,20.5234,20.431,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LUX,LUXEMBOURG,KYOTOGHGAR4,12.9009,13.5376,13.2868,13.4236,12.5782,10.1929,10.2531,9.6023,8.7176,9.1811,9.7553,10.2496,11.0263,11.4671,12.8777,13.1272,12.9504,12.3607,12.2356,11.6854,12.2607,12.1465,11.8563,11.3291,10.8683,10.3773,10.1314,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,LVA,LATVIA,KYOTOGHGAR4,26.9803,24.9418,20.1476,16.6982,14.7874,13.3448,13.4021,12.8127,12.303,11.4984,10.9114,11.4904,11.4735,11.6433,11.6271,11.8147,12.371,12.8655,12.432,11.6478,12.8469,12.024,11.9104,11.8021,11.7461,11.8407,11.8255,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MAC,MACAO,KYOTOGHGAR4,1.176,1.2397,1.2402,1.3424,1.4355,1.3874,1.6131,1.6863,1.7634,1.7453,1.8206,1.8836,1.7006,1.7126,1.9032,2.0368,1.863,1.915,1.7191,2.4893,1.8113,1.8887,1.7361,1.6289,1.7558,1.8624,2.1309,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MAR,MOROCCO,KYOTOGHGAR4,42.4746,43.3896,43.659,44.659,46.8409,48.4776,51.4574,54.0643,55.7342,59.2378,61.598,67.0767,69.3789,70.4426,78.8368,83.3406,87.6228,90.6871,94.7345,95.7671,101.2148,98.8482,97.5034,104.6201,106.7824,109.5517,110.4593,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MCO,MONACO,KYOTOGHGAR4,0.17658,0.17688,0.1806,0.17818,0.17945,0.17801,0.18331,0.18149,0.17412,0.17384,0.17409,0.17259,0.17179,0.16792,0.16366,0.16264,0.15541,0.16069,0.15758,0.15291,0.15464,0.15064,0.15386,0.10889,0.10138,0.10345,0.099867,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MDA,"MOLDOVA, REPUBLIC OF",KYOTOGHGAR4,44.4745,39.7736,29.7876,24.2118,21.9916,18.3795,18.2018,16.7964,14.9729,12.6501,11.5921,12.2565,11.9858,12.4649,13.1287,13.5553,12.7226,12.4249,13.7856,13.8784,14.7501,15.0009,14.2437,15.0176,14.9039,17.5632,17.9128,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MDG,MADAGASCAR,KYOTOGHGAR4,22.2232,22.443,22.6393,22.8884,23.2353,24.8676,26.9336,28.7554,30.2365,31.0166,30.492,28.1803,26.4512,26.3885,26.5888,28.7184,30.6898,30.7975,30.2645,30.5093,30.9458,31.4116,32.0886,32.3956,32.8174,33.6597,34.0428,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MDV,MALDIVES,KYOTOGHGAR4,0.20602,0.18838,0.26649,0.23466,0.23812,0.29541,0.33866,0.3801,0.35302,0.47651,0.49734,0.51001,0.64466,0.55972,0.72272,0.65905,0.82004,0.84517,0.90883,0.95204,1.0074,1.0612,1.1892,1.1695,1.4135,1.3367,1.3956,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MEX,MEXICO,KYOTOGHGAR4,423.0929,435.7693,437.004,444.3434,469.7045,458.065,481.0099,504.1154,528.6954,517.2172,550.058,541.1572,537.0912,547.8638,577.8099,587.4811,608.6025,639.4252,676.2672,656.5435,672.5016,684.151,679.8232,670.4186,684.0469,683.9403,717.9792,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MHL,MARSHALL ISLANDS,KYOTOGHGAR4,0.097328,0.10218,0.10098,0.10956,0.11413,0.11485,0.11551,0.11609,0.12047,0.11713,0.13031,0.13499,0.13979,0.14069,0.1455,0.14208,0.15306,0.16446,0.16744,0.17496,0.17805,0.17732,0.17808,0.17627,0.19385,0.20369,0.23141,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MKD,"MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF",KYOTOGHGAR4,13.6631,12.9483,12.4031,12.8163,12.3929,12.6061,12.2791,13.0625,13.7011,13.2823,12.9592,13.0461,13.3204,12.9303,12.8502,13.643,12.9155,13.4401,13.6541,13.7477,13.8486,13.9481,14.0536,13.238,12.9084,12.6637,12.6026,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MLI,MALI,KYOTOGHGAR4,18.206,18.2084,18.2986,18.5629,18.9543,19.3141,19.1743,19.5197,20.7921,22.21,22.7977,24.5533,24.3132,24.8833,28.7177,28.3883,28.8353,29.4229,30.8985,30.0222,32.7956,33.3695,33.591,35.0181,35.7058,37.6636,39.7585,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MLT,MALTA,KYOTOGHGAR4,2.1505,2.326,2.5448,2.5709,2.7439,2.7473,2.724,2.7831,2.7865,2.8453,2.8573,2.7669,2.7502,2.9771,2.899,3.0358,3.1005,3.1982,3.1924,2.9778,3.0247,3.0838,3.2882,2.9472,2.9653,2.2821,1.967,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MMR,"MYANMAR, THE REPUBLIC OF THE UNION OF",KYOTOGHGAR4,62.9857,62.1282,65.4391,67.4179,69.8616,72.3972,72.3822,71.8044,73.4501,78.5719,81.6454,80.6613,81.8108,85.4031,91.0059,93.3283,98.7147,101.0246,98.6126,100.0905,104.1487,105.6927,101.8037,105.894,116.9371,119.6654,125.6601,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MNE,MONTENEGRO,KYOTOGHGAR4,5.9832,6.7502,4.9417,3.327,2.4863,4.3937,3.2006,4.6465,4.9813,5.2342,5.8681,5.6637,6.3016,5.7916,5.5973,5.149,5.4318,5.6173,5.2512,3.861,4.8761,5.0148,4.5237,4.2992,4.3454,4.4828,4.6697,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MNG,MONGOLIA,KYOTOGHGAR4,23.6605,25.2051,23.4309,22.214,21.7231,22.5942,21.3958,22.3491,22.8433,22.9438,21.406,18.4468,18.0496,18.0967,18.8833,21.3893,24.5999,26.8359,27.693,28.7616,25.9991,28.8628,32.2758,35.1024,37.2597,39.6632,44.5278,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MOZ,MOZAMBIQUE,KYOTOGHGAR4,20.6848,20.858,21.0849,21.4629,21.6628,21.9644,21.9384,20.6079,22.7694,22.1304,21.2763,23.683,22.7389,26.1784,25.943,28.1428,27.0952,28.9821,30.5437,29.3594,31.9451,30.5128,32.5272,34.7899,39.6108,38.9802,39.5673,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MRT,MAURITANIA,KYOTOGHGAR4,4.3001,4.3761,4.5181,4.7025,5.0122,5.0025,5.1858,5.3101,5.4431,5.6929,5.8618,6.0627,6.2928,6.3451,6.7713,6.9054,7.5269,7.9505,8.0272,8.3367,8.6783,8.9333,9.1223,9.4406,9.5533,9.865,9.9954,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MUS,MAURITIUS,KYOTOGHGAR4,2.3239,2.3899,2.5993,2.668,2.502,2.8259,2.9701,3.0673,3.3109,3.6777,4.1375,4.5486,4.4315,4.6091,4.6167,4.7404,5.9759,6.158,6.3743,6.4209,6.7337,6.8489,6.9866,7.2266,7.6348,7.9753,8.2554,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MWI,MALAWI,KYOTOGHGAR4,5.249,5.4522,5.4819,5.6071,5.2422,5.4279,5.5875,5.6881,5.9082,5.9578,6.1205,5.9826,6.3048,6.732,7.0425,7.1797,7.4999,7.8485,8.4956,8.5189,9.4487,9.6896,9.8664,10.3564,11.0457,11.5498,11.7856,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,MYS,MALAYSIA,KYOTOGHGAR4,96.4733,110.2515,118.3563,132.4876,139.5242,147.217,168.9406,191.1908,183.6864,199.3552,214.355,223.6031,232.0289,247.2795,263.6622,292.5499,291.7379,306.0418,317.3332,308.4882,337.4783,320.158,322.8515,340.7201,349.6574,362.3075,371.4645,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,NAM,NAMIBIA,KYOTOGHGAR4,9.3203,9.7329,9.6115,9.5172,9.6786,9.6779,9.6748,9.7858,10.2604,10.2855,10.06,10.6054,10.4045,10.8134,10.9798,10.7523,11.1562,11.2268,12.0925,12.0779,11.0295,12.9926,13.8381,11.1139,12.4206,12.9733,13.1223,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,NER,NIGER,KYOTOGHGAR4,5.7875,6.6599,7.5511,8.5844,9.4747,10.4427,11.5971,12.5962,13.8214,14.9025,15.2551,14.9066,15.8342,16.3162,17.0213,17.2086,17.4466,18.048,18.7167,19.835,20.865,20.9714,22.9735,24.1598,25.5021,25.245,26.2174,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,NGA,NIGERIA,KYOTOGHGAR4,302.3285,312.8284,323.3114,328.3703,310.5486,319.1328,344.6421,313.3168,279.5376,262.0247,299.2174,312.3582,297.6078,325.6084,325.6117,328.1115,312.7736,303.694,302.5791,275.8989,301.3395,312.4594,319.8492,308.4187,305.0518,317.8438,315.1516,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,NIC,NICARAGUA,KYOTOGHGAR4,10.1244,8.7167,9.7096,10.3218,10.5464,10.0257,9.9822,10.7281,10.8772,12.1483,12.5177,12.7409,13.1171,13.8812,13.6612,13.8466,14.2107,14.3767,14.1764,14.4718,14.6297,15.8525,16.1001,16.2397,17.1157,18.4364,18.6777,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,NIU,NIUE,KYOTOGHGAR4,0.0058254,0.0058353,0.0058404,0.0058366,0.0058702,0.0059351,0.0060057,0.0060748,0.0061433,0.0062112,0.0062793,0.0064607,0.0066033,0.0067436,0.0068866,0.0070977,0.0082684,0.009732,0.0064364,0.0066745,0.0066581,0.011761,0.011774,0.01177,0.016833,0.017854,0.020782,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,NLD,"NETHERLANDS, THE KINGDOM OF THE",KYOTOGHGAR4,222.0047,229.6674,230.3702,231.0273,231.9342,232.1453,243.3078,235.357,235.3608,222.0778,220.331,220.8389,219.1093,219.6052,221.0278,215.348,210.2531,208.8205,208.2696,202.3955,214.4105,200.4223,195.4468,195.5045,187.5832,195.8442,196.3239,
IPCM0EL,NatTotalExclLULUCF,MtCO2eq,NONANNEXI,Non Annex I,KYOTOGHGAR4,12322.5201,13158.0905,12958.9291,13369.0475,13825.034,14390.3801,14926.2741,15116.8322,15049.9263,15363.5848,15913.9421,16183.9229,16778.995,18052.2185,19346.4555,20503.2826,21625.7162,22503.6615,23650.8239,24306.2529,25669.4389,27010.4953,27826.9192,27903.0852,28537.1522,28878.928,29260.7844,
