category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IPCM0EL,BRN,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,6210.0,5330.0,5230.0,4990.0,4710.0,4800.0,4890.0,5080.0,5290.0,3930.0,4730.0,4530.0,4400.0,4620.0,5020.0,5030.0,4890.0,8440.0,9140.0,7890.0,8230.0,9720.0,9700.0,7830.0,9140.0,9500.0,11100.0
IPCM0EL,BTN,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,150.0,198.0,228.0,214.0,228.0,301.0,348.0,450.0,455.0,459.0,460.0,455.0,502.0,462.0,393.0,477.0,472.0,475.0,536.0,717.0,837.0,1030.0,1120.0,1200.0,1290.0,1260.0,1310.0
IPCM0EL,BWA,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,2770.0,2690.0,2880.0,3300.0,3160.0,3200.0,2850.0,2950.0,3490.0,3340.0,3920.0,4030.0,4180.0,4050.0,4090.0,4280.0,4310.0,4390.0,4650.0,3990.0,4760.0,4230.0,4260.0,5290.0,7090.0,7250.0,7280.0
IPCM0EL,CAF,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,318.0,328.0,342.0,352.0,366.0,366.0,366.0,376.0,379.0,390.0,392.0,373.0,372.0,362.0,378.0,394.0,404.0,424.0,430.0,429.0,450.0,468.0,483.0,490.0,490.0,573.0,592.0
IPCM0EL,CAN,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,465000.0,456000.0,470000.0,469000.0,484000.0,496000.0,512000.0,527000.0,536000.0,551000.0,574000.0,566000.0,572000.0,589000.0,587000.0,578000.0,572000.0,596000.0,577000.0,542000.0,558000.0,562000.0,565000.0,571000.0,570000.0,567000.0,560000.0
IPCM0EL,CHE,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,44200.0,46100.0,46000.0,43600.0,42700.0,43400.0,44100.0,43000.0,44600.0,44400.0,43600.0,45100.0,43500.0,44600.0,45200.0,45800.0,45400.0,43400.0,44700.0,43500.0,45000.0,41000.0,42300.0,43200.0,39200.0,38700.0,39200.0
IPCM0EL,CHL,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,34300.0,32400.0,33600.0,36000.0,39200.0,42000.0,47700.0,54700.0,55200.0,58800.0,55900.0,50700.0,52500.0,53300.0,57300.0,58900.0,61900.0,68600.0,69600.0,65000.0,70500.0,77500.0,79100.0,80000.0,79400.0,79600.0,83900.0
IPCM0EL,CHN,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,2490000.0,2620000.0,2740000.0,2920000.0,3130000.0,3380000.0,3520000.0,3560000.0,3390000.0,3400000.0,3530000.0,3610000.0,3980000.0,4700000.0,5400000.0,6060000.0,6700000.0,7210000.0,7720000.0,8130000.0,8900000.0,9790000.0,10100000.0,10100000.0,10200000.0,10200000.0,10200000.0
IPCM0EL,CIV,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,5150.0,4690.0,4230.0,5480.0,4840.0,6890.0,8220.0,7990.0,7300.0,6620.0,7170.0,8180.0,8050.0,5840.0,7970.0,8150.0,7360.0,7210.0,7240.0,6170.0,7490.0,7900.0,10000.0,11000.0,11400.0,11000.0,11200.0
IPCM0EL,CMR,HISTCR,PRIMAP-hist_v2.0,Gg,CO2-total-excl-LU,4300.0,3680.0,6370.0,6760.0,12100.0,12500.0,12300.0,10900.0,10900.0,10800.0,10900.0,10600.0,10000.0,10200.0,10600.0,10500.0,10800.0,12700.0,12700.0,13900.0,13100.0,11700.0,12000.0,12700.0,12900.0,14100.0,14400.0
