country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
BRA,Gg / ThousandPers,CO2-per-population,1.1382494707391047,1.1580731943975815,1.1580942396017273,1.177348961688314,1.2147387407228005,1.2877656373997506,1.3643532196243766,1.4324495811768103,1.463237136558927,1.5107730010139022,1.528916020733402,1.5583626210804156,1.5153952416400682,1.4686368034826247,1.5318954324063914,1.5568377300169565,1.5660347215716184,1.6175754588612687,1.694484637499135,1.621377588485707,1.7683262074445123,1.8018318368666955,1.90465759733537,2.0256053111410783,2.1056432252082438,1.9858021651244704
BRB,Gg / ThousandPers,CO2-per-population,3.744613517478703,4.248397282556693,3.3983767125377593,4.143084659563874,2.693028805181524,2.9891417162655354,2.993133841213498,3.034332915019948,3.7693599552155255,4.053219892757007,3.9281518786571654,4.063764153905831,3.9782229130905633,4.077015184126821,4.137814867571615,4.306427891054673,4.363017608411898,4.417888828535217,5.300754726506297,5.350666139979172,4.8646309140140715,5.0605664270619135,4.936342489834331,4.849403027868139,4.199234257282495,4.327679202862602
BRN,Gg / ThousandPers,CO2-per-population,23.9194698301679,19.94186439532211,19.017166551687637,17.63968894520339,16.19894655038425,16.11752671673531,15.589155199065306,15.831405149372832,16.164299453045217,11.676765076358688,13.773815346851078,12.907323068238284,12.281364326961056,12.67724801847256,13.5735404967137,13.3366926097744,12.802160702228225,22.19471595031798,23.730922974697567,20.22033915970941,20.763542615434492,24.23777895653189,23.76497193231736,18.806258565104653,21.69034063307619,21.626566908239173
BTN,Gg / ThousandPers,CO2-per-population,0.23823704586063135,0.23823527222102278,0.2972578900333945,0.24659875324258246,0.29235067366501255,0.3495980593423284,0.4178846946360552,0.584392742182565,0.5681032177144912,0.5595980937793139,0.5632908743390489,0.5240841248303935,0.5573887819735851,0.47639365193428657,0.34984584917270833,0.4751469224337879,0.4537151085643561,0.44398638635840904,0.47078964262786216,0.4212983828300613,0.5346042897527764,0.6238943430878718,0.7397402542209686,0.8288004225051996,0.8500247279920871,
BWA,Gg / ThousandPers,CO2-per-population,1.95948652744152,1.863444789448385,1.909559681639309,2.1409078653609805,1.977004114517474,1.9437968662170653,1.720633891500318,1.7097827049373029,2.000449202665269,1.8589744343952626,2.1870696737910365,2.1938134460820486,2.2360140970014375,2.1226609855465077,2.131928082959335,2.2092278910171714,2.1971746668945222,2.209553419479799,2.3171565663130647,1.8991030778601956,2.2631777994169338,1.959695593951073,1.9384343672447668,2.372555035055088,3.1587592393707755,3.1776251733095777
CAF,Gg / ThousandPers,CO2-per-population,0.06088891005449387,0.061699236787075264,0.0629884227279026,0.06349761192397135,0.06487803235944878,0.06203831044626721,0.0596655064393634,0.059989042759677924,0.05837573681994004,0.059567393842200264,0.058056141887080276,0.05114551603868584,0.04913486804728821,0.04545836980258259,0.047841745424701536,0.0503886954899695,0.051169058284651334,0.0542588521446279,0.05431048012765725,0.05290368577481195,0.056872783675487946,0.059649435575593594,0.06257772108419353,0.06311597805430774,0.06245304948053237,0.07962869272563296
CAN,Gg / ThousandPers,CO2-per-population,15.527569018238754,14.976141936171254,15.290115856096758,15.011509578649218,15.365434827335923,15.581277278102924,15.900273484703936,16.18558579948935,16.36946803934266,16.680959315402923,17.27628584451089,16.921983403434393,16.889686624156806,17.200054913704733,16.93301633641703,16.56963365314275,16.143121546095674,16.686890814917486,15.985847196615266,14.915730120106254,15.130821020005815,14.997703150982687,14.813454341395108,14.862931296241904,14.77331886933668,14.603734344553386
CHE,Gg / ThousandPers,CO2-per-population,6.127441800539035,6.408479129942149,6.3532811689333055,5.963781995472749,5.746083720727115,5.827435251708871,5.9196963450690125,5.767252580986538,5.973189234710779,5.925644508398445,5.762321671491855,5.942228488403977,5.687533010469202,5.828390515329833,5.838921707681803,5.843211915078293,5.7475819722145856,5.423023618722817,5.545301253068062,5.337875223224643,5.4392438378538435,4.867333020529427,4.980284299529239,5.029096211160069,4.48379872288289,4.39916060169459
CHL,Gg / ThousandPers,CO2-per-population,2.4165293020791516,2.2367135499661,2.2675682225330007,2.3770646967859492,2.483786374785339,2.6439828790217654,2.97975710289253,3.382140731760513,3.3584644992838406,3.535197299825588,3.269396859832767,2.913570108169204,2.989061124379826,3.0000869645461874,3.186472229675409,3.2637512305642686,3.3885235792220882,3.7534061857953045,3.7990769623372835,3.5532966571321856,3.877986652899716,4.203258872301206,4.246162826421601,4.323431129918132,4.252348073936127,4.239224923309719
CHN,Gg / ThousandPers,CO2-per-population,1.978770521641438,2.0350096980237167,2.0847108534409977,2.177254597027216,2.3027002263510385,2.46786134016852,2.55203789061697,2.557449338671955,2.4064226970481335,2.383553420554834,2.454802469175922,2.478818401863807,2.718214533899318,3.1997699570553597,3.6757781678317056,4.116149600216322,4.4913926837759055,4.765108908479124,5.0877138718988935,5.280799130995836,5.736327069872616,6.274313586729761,6.406347329236229,6.371162313747314,6.337626188575752,6.277609703228449
