category,country,scenario,source,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IPCM0EL,DJI,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,1150.0,1170.0,1160.0,1170.0,1140.0,1190.0,1230.0,1270.0,1250.0,1280.0,1320.0,1400.0,1400.0,1440.0,1460.0,1480.0,1470.0,1570.0,1630.0,1610.0,1670.0,1630.0,1740.0,1790.0,1900.0,1950.0,1980.0
IPCM0EL,DMA,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,116.0,117.0,116.0,121.0,125.0,145.0,139.0,151.0,153.0,163.0,193.0,203.0,195.0,195.0,187.0,201.0,195.0,241.0,214.0,213.0,221.0,213.0,220.0,219.0,221.0,228.0,231.0
IPCM0EL,DNK,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,71000.0,81700.0,75700.0,77800.0,81700.0,78800.0,92000.0,82500.0,78500.0,76000.0,71700.0,73400.0,73000.0,78000.0,71900.0,68100.0,75300.0,70700.0,67000.0,64200.0,64800.0,59700.0,55100.0,56500.0,52400.0,49800.0,51800.0
IPCM0EL,DOM,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,13800.0,16000.0,17900.0,20000.0,21900.0,24900.0,25300.0,25000.0,24700.0,25300.0,27200.0,27300.0,28800.0,28400.0,26100.0,25900.0,26900.0,28200.0,27700.0,27200.0,27500.0,27900.0,28500.0,28400.0,28800.0,29500.0,30200.0
IPCM0EL,DZA,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,163000.0,167000.0,199000.0,196000.0,194000.0,207000.0,205000.0,183000.0,196000.0,179000.0,175000.0,164000.0,166000.0,177000.0,170000.0,190000.0,187000.0,193000.0,196000.0,201000.0,200000.0,201000.0,211000.0,215000.0,226000.0,231000.0,230000.0
IPCM0EL,ECU,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,46400.0,44000.0,50400.0,54000.0,42800.0,51900.0,54200.0,47700.0,49100.0,46800.0,43300.0,48000.0,49200.0,51500.0,54700.0,55600.0,54400.0,57000.0,59500.0,63100.0,64600.0,66200.0,65300.0,68000.0,70100.0,67800.0,65600.0
IPCM0EL,EGY,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,126000.0,129000.0,132000.0,145000.0,137000.0,148000.0,156000.0,159000.0,170000.0,175000.0,188000.0,182000.0,189000.0,216000.0,224000.0,247000.0,257000.0,269000.0,284000.0,286000.0,287000.0,305000.0,304000.0,297000.0,286000.0,290000.0,300000.0
IPCM0EL,ERI,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,5290.0,5270.0,5400.0,4690.0,4750.0,4880.0,5390.0,5770.0,5510.0,5660.0,5840.0,5700.0,5610.0,5880.0,5970.0,6060.0,5740.0,6120.0,5950.0,6040.0,5920.0,6250.0,6350.0,6430.0,6500.0,6600.0,6700.0
IPCM0EL,ESP,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,294000.0,302000.0,311000.0,301000.0,317000.0,333000.0,324000.0,339000.0,350000.0,377000.0,393000.0,389000.0,408000.0,417000.0,431000.0,446000.0,438000.0,450000.0,416000.0,375000.0,361000.0,361000.0,354000.0,326000.0,328000.0,340000.0,329000.0
IPCM0EL,EST,HISTCR,PRIMAP-hist_v2.0,GgCO2eq,KyotoGHG-AR4-total-excl-LU,41700.0,38500.0,28200.0,22000.0,23000.0,21200.0,21900.0,21500.0,19800.0,18200.0,18100.0,18600.0,18000.0,19900.0,20300.0,20200.0,19100.0,23400.0,21200.0,17800.0,21700.0,22400.0,21200.0,23000.0,22200.0,19200.0,20800.0
