"categoryCode","categoryName","Unit","CountryISO","CountryNames","Entity","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017",
"IPCMAG","Agriculture","MtCO2eq","BRA","BRAZIL","KYOTOGHGAR4",320.0949,329.6199,336.335,338.4325,346.3592,352.8227,338.611,345.3796,349.592,354.0311,365.6246,378.2315,391.946,414.5592,430.0108,436.7756,436.3679,425.4156,432.4069,439.4083,451.0698,NaN,458.6553,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","CAF","CENTRAL AFRICAN REPUBLIC","KYOTOGHGAR4",NaN,NaN,NaN,NaN,16.9421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.5114,37.5114,37.5114,11.25,11.25,11.25,5.794,5.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","CAN","CANADA","KYOTOGHGAR4",47.4131,47.3045,48.8061,50.0907,52.2191,54.259,55.5791,55.5114,56.0844,56.5315,57.2629,56.7871,56.266,58.2639,59.9104,60.2829,59.333,59.1095,59.3467,56.8151,55.8756,55.0356,56.9549,59.4112,57.9974,58.6435,59.6648,NaN,
"IPCMAG","Agriculture","MtCO2eq","CHE","SWITZERLAND","KYOTOGHGAR4",6.6723,6.6329,6.5218,6.4141,6.4022,6.3736,6.3373,6.1474,6.1029,6.0096,5.9888,6.0454,6.0065,5.9316,5.9123,5.963,6.0036,6.0612,6.1638,6.0752,6.0891,6.0455,6.0294,5.9683,6.0552,5.9918,5.9631,NaN,
"IPCMAG","Agriculture","MtCO2eq","CHL","CHILE","KYOTOGHGAR4",NaN,NaN,NaN,13.6637,12.594,NaN,NaN,NaN,NaN,NaN,13.5135,NaN,NaN,NaN,NaN,NaN,14.2872,NaN,NaN,NaN,14.7237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","CHN","CHINA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,664.426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,908.749,NaN,NaN,NaN,NaN,NaN,NaN,1011.7,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","COL","COLOMBIA","KYOTOGHGAR4",60.5777,NaN,NaN,NaN,66.9321,NaN,NaN,NaN,NaN,NaN,70.2534,NaN,NaN,NaN,74.0904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","CRI","COSTA RICA","KYOTOGHGAR4",3.2549,NaN,NaN,NaN,NaN,NaN,5.6167,NaN,NaN,NaN,4.9038,NaN,NaN,NaN,NaN,4.9083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","CUB","CUBA","KYOTOGHGAR4",9.6433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7836,NaN,7.3108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","CYP","CYPRUS","KYOTOGHGAR4",0.47643,0.48042,0.51571,0.54691,0.5363,0.58675,0.56903,0.5557,0.56998,0.55292,0.55983,0.60968,0.62964,0.61115,0.59155,0.54057,0.55588,0.54809,0.5237,0.51699,0.53993,0.52908,0.50552,0.47016,0.45599,0.46501,0.48957,NaN,
"IPCMAG","Agriculture","MtCO2eq","CZE","CZECH REPUBLIC","KYOTOGHGAR4",15.8981,13.7029,11.8593,10.4659,9.5306,9.5882,9.297,8.8892,8.5242,8.5951,8.3714,8.4933,8.2931,7.8661,8.0896,7.8031,7.6702,7.8433,7.9917,7.5836,7.4119,7.5856,7.5813,7.7648,7.9588,8.1582,8.5197,NaN,
"IPCMAG","Agriculture","MtCO2eq","DEU","GERMANY","KYOTOGHGAR4",79.398,71.7923,69.3335,68.3238,66.4384,67.8607,67.8657,66.9507,66.9238,67.7192,67.4152,66.9733,64.8703,63.8833,63.8068,63.2541,62.3514,61.7718,64.1477,63.4254,62.6469,64.2858,63.8486,65.0038,66.2894,66.69,65.2284,NaN,
"IPCMAG","Agriculture","MtCO2eq","DMA","DOMINICA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,0.015298,NaN,NaN,NaN,NaN,NaN,0.049666,0.046674,0.044707,0.046495,0.037347,0.043545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","DNK","DENMARK","KYOTOGHGAR4",12.7108,12.5483,12.3811,12.3304,12.1699,12.1721,11.746,11.7602,11.7506,11.4019,11.299,11.2925,11.3697,11.1124,11.0504,10.856,10.5956,10.8249,10.7713,10.5276,10.4454,10.4356,10.4063,10.3858,10.5571,10.4281,10.5701,NaN,
"IPCMAG","Agriculture","MtCO2eq","DOM","DOMINICAN REPUBLIC","KYOTOGHGAR4",2.5345,NaN,NaN,NaN,2.8076,NaN,NaN,NaN,5.6158,NaN,6.1556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","EGY","EGYPT","KYOTOGHGAR4",19.9299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.451,NaN,NaN,NaN,NaN,40.7713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","ESP","SPAIN","KYOTOGHGAR4",34.1596,33.2086,32.8618,31.8431,33.3622,33.5915,36.0405,35.6267,36.753,37.6669,39.4727,38.5582,38.0822,39.7128,38.7115,36.5936,35.9136,36.9744,33.8247,34.3623,33.9134,33.267,32.0961,32.3018,33.7345,34.533,34.4054,NaN,
"IPCMAG","Agriculture","MtCO2eq","EST","ESTONIA","KYOTOGHGAR4",2.6648,2.5313,2.126,1.6395,1.4854,1.3181,1.2157,1.2243,1.2446,1.061,1.0702,1.0827,1.0215,1.0735,1.1121,1.1169,1.1131,1.1688,1.2212,1.1573,1.1803,1.1923,1.2698,1.2938,1.3418,1.3435,1.2959,NaN,
"IPCMAG","Agriculture","MtCO2eq","ETH","ETHIOPIA","KYOTOGHGAR4",41.611,43.578,41.653,41.528,39.8275,38.8329,40.9192,46.2872,46.675,46.1252,43.3697,45.6619,53.5229,51.9263,54.0904,50.5303,59.1981,60.0041,68.4744,70.6173,73.9767,69.2943,74.7253,75.1916,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","EU28","European Union (28)","KYOTOGHGAR4",542.6967,512.6665,489.6847,477.157,470.7772,472.3645,472.7545,470.2206,466.6645,464.8181,458.79,452.1396,445.4147,441.4969,441.6799,435.0055,431.1103,433.4038,430.9215,425.458,420.3471,420.8092,418.6562,421.8998,429.0299,430.132,430.5973,NaN,
"IPCMAG","Agriculture","MtCO2eq","FIN","FINLAND","KYOTOGHGAR4",7.5255,7.0071,6.4902,6.7558,6.8533,6.8369,6.7875,6.8065,6.6227,6.5128,6.4703,6.5157,6.6197,6.4809,6.4384,6.4606,6.4187,6.394,6.4732,6.4913,6.58,6.413,6.3753,6.4878,6.5186,6.491,6.5337,NaN,
"IPCMAG","Agriculture","MtCO2eq","FRA","FRANCE","KYOTOGHGAR4",83.3755,82.8915,81.4189,80.4245,80.0077,80.7615,81.1704,81.5413,81.454,81.9266,83.7271,83.2132,81.8792,79.1272,79.4669,78.362,77.9631,78.8516,79.5494,78.7542,77.4777,76.8583,76.71,76.2452,78.3424,78.0919,76.9576,NaN,
"IPCMAG","Agriculture","MtCO2eq","GBR","UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND","KYOTOGHGAR4",50.0006,49.7281,49.0887,48.066,49.0233,48.8697,49.5787,48.8117,48.9619,49.0252,46.7302,44.2579,43.9335,44.7673,44.898,44.4034,43.3588,42.8079,41.8182,41.5198,41.7056,41.7941,41.4241,41.2258,42.5654,41.9243,42.0043,NaN,
"IPCMAG","Agriculture","MtCO2eq","GEO","GEORGIA","KYOTOGHGAR4",NaN,3.546,3.2957,2.5039,2.3739,2.3757,2.5193,NaN,NaN,NaN,3.0504,3.297,3.44,3.515,3.3761,3.708,3.368,2.8747,2.7768,2.8238,2.6131,2.5633,2.7227,2.9647,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","GHA","GHANA","KYOTOGHGAR4",4.7465,4.8082,4.5713,4.5805,4.7033,4.7336,5.1007,5.4204,5.5643,5.6494,5.7718,6.0037,6.138,6.184,6.2983,6.3858,6.8933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","GRC","GREECE","KYOTOGHGAR4",10.1402,10.1637,9.8893,9.3369,9.1404,9.4879,9.5495,9.4649,9.4405,9.3671,9.1468,9.1311,9.1546,9.1203,9.1613,8.9592,8.8625,8.9943,8.737,8.5185,8.8387,8.5965,8.4684,8.4046,7.9896,7.846,7.8466,NaN,
"IPCMAG","Agriculture","MtCO2eq","GTM","GUATEMALA","KYOTOGHGAR4",9.1147,NaN,NaN,NaN,6.0488,NaN,NaN,NaN,NaN,NaN,7.4171,NaN,NaN,NaN,NaN,8.4454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","GUY","GUYANA","KYOTOGHGAR4",1.2003,1.2128,1.2203,1.2378,1.2411,1.2546,1.3003,1.3436,1.2911,1.4016,1.2528,1.3128,1.0703,1.3753,1.3303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","HRV","CROATIA","KYOTOGHGAR4",4.3983,4.2698,3.7796,3.6031,3.4087,3.2639,3.2161,3.336,3.0928,3.1774,3.1314,3.275,3.1894,3.1378,3.3728,3.3208,3.2991,3.2358,3.1873,3.1042,3.0298,3.1208,3.0372,2.8484,2.742,2.8752,2.9309,NaN,
"IPCMAG","Agriculture","MtCO2eq","HUN","HUNGARY","KYOTOGHGAR4",9.8782,8.3218,7.118,6.288,6.1832,5.8906,5.9584,5.9333,6.1333,6.2088,6.0664,6.2557,6.2896,6.1169,6.3939,6.0671,6.0504,6.0253,6.0695,5.7162,5.6357,5.8627,5.9025,6.3067,6.4713,6.6707,6.8779,NaN,
"IPCMAG","Agriculture","MtCO2eq","IDN","INDONESIA","KYOTOGHGAR4",108.9329,121.8097,123.4527,123.5456,123.192,120.0868,116.9816,113.8764,110.7713,107.6661,104.5609,106.411,106.2103,107.0434,108.7768,111.0486,110.5378,114.6402,111.0129,115.8738,116.8217,117.1319,121.3842,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","IND","INDIA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,399.373,NaN,NaN,NaN,NaN,NaN,409.6421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445.3921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","IRL","IRELAND","KYOTOGHGAR4",19.5144,19.5636,19.5313,19.7149,19.7396,20.1906,20.585,20.6266,21.0272,20.6399,19.7926,19.4469,19.0966,19.2911,19.0268,18.7537,18.393,18.1151,17.8986,17.6244,17.8653,17.2672,17.6812,18.5817,18.4301,18.7439,19.2508,NaN,
"IPCMAG","Agriculture","MtCO2eq","ISL","ICELAND","KYOTOGHGAR4",0.62861,0.60908,0.58902,0.59259,0.59809,0.57556,0.58877,0.58241,0.59331,0.59793,0.58109,0.58028,0.56349,0.55326,0.54367,0.54739,0.57128,0.58752,0.59988,0.58584,0.57997,0.57866,0.5843,0.57613,0.61352,0.60206,0.60156,NaN,
"IPCMAG","Agriculture","MtCO2eq","ISR","ISRAEL","KYOTOGHGAR4",NaN,NaN,NaN,NaN,NaN,NaN,2.1959,NaN,NaN,NaN,2.3469,NaN,NaN,2.3183,2.3769,2.4188,2.5443,2.6458,2.5851,2.4821,2.4855,2.0399,2.0496,2.1238,2.204,2.2403,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","ITA","ITALY","KYOTOGHGAR4",35.078,35.7287,35.1655,35.4882,35.1082,34.9921,34.816,35.4145,34.7817,35.1599,34.2591,33.7058,33.0713,32.9874,32.7151,32.0833,31.7084,32.3683,31.4305,30.8397,30.0649,30.3292,30.9163,29.7472,29.2426,29.4349,30.394,NaN,
"IPCMAG","Agriculture","MtCO2eq","JPN","JAPAN","KYOTOGHGAR4",37.6207,36.8593,38.0865,34.8463,38.4465,37.1418,36.3486,36.0173,34.6445,34.7802,35.3055,34.8442,35.0543,33.961,35.1194,35.1907,35.0009,36.1034,35.4788,34.7541,35.8378,35.2819,34.7061,34.723,34.2058,33.6425,33.5054,NaN,
"IPCMAG","Agriculture","MtCO2eq","KAZ","KAZAKHSTAN","KYOTOGHGAR4",43.7681,42.8001,43.6707,42.2432,34.6752,30.9495,25.0336,21.0651,19.8692,20.7566,20.7916,21.405,22.5302,23.8907,25.0315,26.1031,27.2886,28.3088,28.9471,29.5099,29.8024,29.2717,29.2524,30.0002,31.1353,32.1852,33.1837,NaN,
"IPCMAG","Agriculture","MtCO2eq","KEN","KENYA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,NaN,26.6279,NaN,NaN,NaN,NaN,24.6557,NaN,NaN,NaN,NaN,28.7232,NaN,NaN,NaN,NaN,32.3457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","KGZ","KYRGYZSTAN","KYOTOGHGAR4",5.9108,5.9721,5.7819,4.6415,3.7735,3.446,3.3344,3.6091,3.6444,3.7118,3.7444,3.8134,3.8895,3.8903,3.956,4.0782,4.1949,4.3512,4.5028,4.7568,4.8467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","KIR","KIRIBATI","KYOTOGHGAR4",NaN,NaN,NaN,NaN,0.00058035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1867,0.19621,0.1029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","KOR","KOREA, REPUBLIC OF","KYOTOGHGAR4",24.1272,24.4038,24.7899,25.2528,25.6503,25.8677,26.3729,26.335,26.0038,24.726,24.0628,23.4981,23.3246,23.0058,23.044,23.1809,23.2795,23.5005,23.5599,24.0821,24.5225,23.5305,23.9837,23.9242,23.2922,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","LBN","LEBANON","KYOTOGHGAR4",NaN,NaN,NaN,NaN,1.0979,NaN,NaN,NaN,NaN,NaN,1.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.89515,0.89688,1.0193,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","LCA","SAINT LUCIA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,0.027373,NaN,NaN,NaN,NaN,NaN,0.040277,NaN,NaN,NaN,NaN,0.035322,NaN,NaN,NaN,NaN,0.037004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","LIE","LIECHTENSTEIN","KYOTOGHGAR4",0.025511,0.025527,0.024842,0.02376,0.023855,0.023679,0.023883,0.023547,0.023042,0.022097,0.021482,0.022529,0.022871,0.023012,0.022989,0.023557,0.024565,0.024912,0.02512,0.024999,0.024188,0.024907,0.02513,0.02402,0.024384,0.024091,0.024048,NaN,
"IPCMAG","Agriculture","MtCO2eq","LTU","LITHUANIA","KYOTOGHGAR4",8.9347,8.8119,6.7381,5.4348,4.8041,4.4534,4.6256,4.6605,4.5237,4.212,4.0475,3.8835,4.0375,4.1166,4.1572,4.1846,4.1795,4.3264,4.2315,4.3077,4.2653,4.2961,4.3779,4.3585,4.5792,4.617,4.4426,NaN,
"IPCMAG","Agriculture","MtCO2eq","LUX","LUXEMBOURG","KYOTOGHGAR4",0.7735,0.7838,0.75926,0.75175,0.7322,0.75118,0.75793,0.7537,0.75175,0.75862,0.74882,0.73485,0.71984,0.68169,0.69501,0.68363,0.67485,0.69095,0.7056,0.70967,0.71975,0.7128,0.69249,0.709,0.71862,0.73626,0.75206,NaN,
"IPCMAG","Agriculture","MtCO2eq","LVA","LATVIA","KYOTOGHGAR4",5.6123,5.2081,4.1397,3.0509,2.747,2.5758,2.5304,2.5065,2.3945,2.1975,2.2186,2.3304,2.304,2.3456,2.2734,2.3395,2.3367,2.4215,2.3846,2.3896,2.4061,2.4075,2.4975,2.5441,2.6121,2.6717,2.6634,NaN,
"IPCMAG","Agriculture","MtCO2eq","MAR","MOROCCO","KYOTOGHGAR4",NaN,NaN,NaN,NaN,12.548,NaN,NaN,NaN,NaN,NaN,21.1837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3002,NaN,21.8289,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MDA","MOLDOVA, REPUBLIC OF","KYOTOGHGAR4",5.3604,4.9629,4.3725,4.1806,3.6274,3.5038,3.2411,3.1429,2.9097,2.6657,2.4276,2.5903,2.646,2.3253,2.487,2.4615,2.3663,1.6048,2.1634,1.9948,2.1704,2.148,1.7113,2.1809,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MDG","MADAGASCAR","KYOTOGHGAR4",NaN,NaN,NaN,NaN,20.6011,NaN,NaN,NaN,NaN,NaN,26.8897,NaN,NaN,NaN,NaN,24.0294,24.6866,24.5172,24.8183,25.1196,25.3911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MEX","MEXICO","KYOTOGHGAR4",74.508,75.1029,73.6845,73.0838,72.9708,71.3222,71.0337,72.4188,73.7564,72.247,74.0538,73.2205,74.2164,74.6277,74.5505,73.5459,73.9545,75.4651,74.9682,75.8199,77.0163,76.7928,76.2497,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MKD","MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF","KYOTOGHGAR4",1.4875,1.445,1.4478,1.421,1.4309,1.374,1.2613,1.1723,1.0797,1.0151,1.0055,0.95328,0.78895,1.1993,1.2781,1.1822,1.3007,1.2103,1.1872,1.1737,1.1602,1.1466,1.1331,1.1006,1.1146,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MLT","MALTA","KYOTOGHGAR4",0.07652,0.078027,0.079222,0.078352,0.075257,0.074926,0.073601,0.074845,0.073789,0.072815,0.076048,0.073664,0.07236,0.069874,0.072005,0.075075,0.074878,0.075951,0.071877,0.069072,0.067939,0.064803,0.066428,0.065756,0.065538,0.065838,0.064862,NaN,
"IPCMAG","Agriculture","MtCO2eq","MNE","MONTENEGRO","KYOTOGHGAR4",0.67749,0.67424,0.6343,0.60834,0.61957,0.64303,0.64228,0.61659,0.61311,0.60938,0.62459,0.59136,0.5964,0.60611,0.57913,0.41204,0.39931,0.43827,0.38181,0.30462,0.30037,0.32712,0.32837,0.32037,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MNG","MONGOLIA","KYOTOGHGAR4",11.6742,11.4773,11.4083,11.052,11.9186,12.9235,13.3064,14.4255,14.791,14.9097,12.9823,10.1403,9.3254,9.4932,10.1644,10.8415,12.205,13.9513,14.7342,15.2373,11.6629,12.8483,14.5802,15.9279,18.3346,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MRT","MAURITANIA","KYOTOGHGAR4",3.242,3.3753,3.4675,3.5818,3.6769,3.735,3.87,3.9495,4.1114,4.3198,4.4804,4.5957,4.7048,4.6995,4.8656,4.916,5.0757,5.2228,5.402,5.4163,5.5139,5.6288,5.7393,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MUS","MAURITIUS","KYOTOGHGAR4",NaN,NaN,NaN,NaN,NaN,0.13717,NaN,NaN,NaN,NaN,0.24507,0.25346,0.22751,0.23192,0.2252,0.22057,0.04782,NaN,NaN,NaN,NaN,NaN,NaN,0.05282,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","MYS","MALAYSIA","KYOTOGHGAR4",8.8461,9.0764,9.6901,10.4431,10.2872,9.7019,9.6943,11.3393,11.8192,11.5882,11.9866,10.502,11.7122,11.8403,13.0107,14.0687,13.3055,14.2906,16.402,17.1044,17.322,15.9312,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","NAM","NAMIBIA","KYOTOGHGAR4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.767,8.1473,7.8295,7.9556,7.8878,7.4932,7.7975,7.7302,8.5036,8.4587,7.4831,9.3669,9.9631,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","NER","NIGER","KYOTOGHGAR4",4.4575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","NLD","NETHERLANDS, THE KINGDOM OF THE","KYOTOGHGAR4",25.0158,25.3392,25.3786,24.9794,24.0583,24.1221,23.7778,23.4243,22.2584,21.754,20.6627,20.2084,19.0662,18.6941,18.5458,18.3528,18.3867,18.1269,18.1879,18.03,18.0607,17.7478,17.5478,18.0248,18.2029,18.7869,19.1682,NaN,
"IPCMAG","Agriculture","MtCO2eq","NOR","NORWAY","KYOTOGHGAR4",4.8088,4.7396,4.7099,4.7023,4.7007,4.6837,4.7763,4.7177,4.7087,4.7231,4.5736,4.5181,4.4967,4.5685,4.5366,4.5421,4.4573,4.4499,4.4345,4.4124,4.3357,4.3103,4.3284,4.3852,4.4471,4.4911,4.5183,NaN,
"IPCMAG","Agriculture","MtCO2eq","NRU","NAURU","KYOTOGHGAR4",NaN,NaN,NaN,NaN,0.00585,NaN,NaN,NaN,NaN,NaN,0.0018292,NaN,NaN,0.0018292,NaN,NaN,NaN,0.0003629,NaN,NaN,0.00085414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","NZL","NEW ZEALAND","KYOTOGHGAR4",34.5819,34.9046,34.4768,34.6659,35.7343,36.3358,36.6595,37.5328,36.7188,37.0537,38.2398,38.7352,39.0203,39.6905,39.6985,40.1612,40.0341,38.7173,37.393,37.6151,37.712,38.3797,39.2508,39.221,39.5775,39.1366,38.7273,NaN,
"IPCMAG","Agriculture","MtCO2eq","PER","PERU","KYOTOGHGAR4",NaN,NaN,NaN,NaN,24.1952,NaN,NaN,NaN,NaN,NaN,24.4569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9926,NaN,27.9448,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","POL","POLAND","KYOTOGHGAR4",47.1556,40.1197,36.5233,35.2108,34.7839,34.7326,34.0068,34.5912,34.3359,32.5961,31.0058,30.615,29.9296,29.3642,29.3542,29.512,30.2211,30.8541,30.9282,30.2323,29.7177,30.0881,29.9562,30.4979,30.3977,29.5461,30.0629,NaN,
"IPCMAG","Agriculture","MtCO2eq","PRK","KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF","KYOTOGHGAR4",4.471,NaN,NaN,NaN,4.196,NaN,NaN,NaN,NaN,NaN,3.25,NaN,3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","PRT","PORTUGAL","KYOTOGHGAR4",7.1437,7.1633,7.0495,6.993,7.0194,7.06,7.2553,7.2795,7.2266,7.3666,7.5069,7.2706,7.1616,6.6982,6.8083,6.7605,6.6981,6.8242,6.7735,6.6857,6.6141,6.5784,6.6248,6.6108,6.6967,6.725,6.7889,NaN,
"IPCMAG","Agriculture","MtCO2eq","PRY","PARAGUAY","KYOTOGHGAR4",NaN,NaN,NaN,NaN,23.438,NaN,NaN,NaN,NaN,NaN,20.4095,NaN,NaN,NaN,NaN,27.7069,NaN,NaN,NaN,NaN,NaN,38.2036,39.0471,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","ROU","ROMANIA","KYOTOGHGAR4",34.2221,27.6128,24.5991,24.6356,23.4656,23.4846,22.6736,21.191,20.3656,19.1477,18.456,18.5808,18.8929,19.4519,20.3027,20.5058,20.5228,20.6138,20.2615,19.606,17.5058,17.774,17.6234,18.1939,18.1902,18.6119,18.3202,NaN,
"IPCMAG","Agriculture","MtCO2eq","RUS","RUSSIAN FEDERATION","KYOTOGHGAR4",324.4759,311.9728,276.74,247.2702,224.7337,211.0311,193.3717,176.7471,172.4867,157.7642,155.564,152.6294,151.9232,149.1969,145.2182,138.1713,135.6572,136.9156,136.4894,136.7417,140.1958,134.5176,140.3191,134.7639,136.102,135.7971,134.1756,NaN,
"IPCMAG","Agriculture","MtCO2eq","SAU","SAUDI ARABIA","KYOTOGHGAR4",11.3368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.2854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.3124,NaN,11.6924,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","SVK","SLOVAKIA","KYOTOGHGAR4",6.0425,5.2145,4.3381,3.7331,3.5233,3.6241,3.5567,3.4963,3.2072,2.9509,2.8251,2.9351,2.9686,2.7928,2.6014,2.6041,2.5028,2.5038,2.4813,2.3276,2.3394,2.398,2.4804,2.5516,2.6859,2.5546,2.6605,NaN,
"IPCMAG","Agriculture","MtCO2eq","SVN","SLOVENIA","KYOTOGHGAR4",1.9331,1.819,1.9295,1.8149,1.8291,1.8365,1.7818,1.7445,1.7814,1.7948,1.8814,1.8584,1.9179,1.8216,1.7605,1.78,1.7742,1.8292,1.7459,1.756,1.723,1.7004,1.6825,1.6665,1.7149,1.7543,1.7771,NaN,
"IPCMAG","Agriculture","MtCO2eq","SWE","SWEDEN","KYOTOGHGAR4",7.6304,7.388,7.257,7.6626,7.698,7.905,7.6136,7.86,7.5514,7.5964,7.7646,7.2464,7.3483,7.3045,7.0707,7.0398,7.2344,6.8889,6.9607,6.6896,6.8133,7.1288,6.6535,6.874,6.9902,6.8641,6.8792,NaN,
"IPCMAG","Agriculture","MtCO2eq","TCD","CHAD","KYOTOGHGAR4",NaN,NaN,NaN,8.539,NaN,NaN,NaN,NaN,24.1344,22.9892,22.874,24.2944,22.4753,22.0541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPCMAG","Agriculture","MtCO2eq","TGO","TOGO","KYOTOGHGAR4",NaN,NaN,2.9609,3.5548,3.1264,3.1636,3.9434,4.8048,4.016,4.4254,4.1373,4.4082,4.5847,4.563,4.7947,4.7412,4.5493,4.6978,4.7786,5.1321,5.9061,5.5773,6.9713,6.2185,7.1434,7.017,NaN,NaN,
