variable,unit,GWP,category,categoryCode,categorySet,countryISO,countryName,source,scenario,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GDP,2005USD,n/a,Economy,ECO,misc,KEN,Kenya,WDI2017P,HISTORY,4.364e+09,4.025e+09,4.406e+09,4.792e+09,5.03e+09,5.131e+09,5.887e+09,6.085e+09,6.571e+09,7.094e+09,6.764e+09,8.263e+09,9.675e+09,1.025e+10,1.066e+10,1.076e+10,1.099e+10,1.203e+10,1.286e+10,1.384e+10,1.461e+10,1.516e+10,1.539e+10,1.559e+10,1.587e+10,1.655e+10,1.774e+10,1.879e+10,1.995e+10,2.089e+10,2.177e+10,2.208e+10,2.19e+10,2.198e+10,2.256e+10,2.355e+10,2.453e+10,2.465e+10,2.546e+10,2.604e+10,2.62e+10,2.719e+10,2.734e+10,2.814e+10,2.958e+10,3.132e+10,3.335e+10,3.564e+10,3.572e+10,3.69e+10,4e+10,4.244e+10,4.438e+10,4.69e+10,4.941e+10,5.22e+10
GDP,2005USD,n/a,Economy,ECO,misc,KGZ,Kyrgyzstan,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.788e+09,3.913e+09,4.429e+09,4.553e+09,4.812e+09,4.435e+09,3.819e+09,3.228e+09,2.58e+09,2.44e+09,2.613e+09,2.872e+09,2.933e+09,3.04e+09,3.205e+09,3.376e+09,3.375e+09,3.612e+09,3.866e+09,3.859e+09,3.979e+09,4.319e+09,4.682e+09,4.817e+09,4.794e+09,5.08e+09,5.075e+09,5.629e+09,5.856e+09,6.059e+09
GDP,2005USD,n/a,Economy,ECO,misc,KHM,Cambodia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.151e+09,3.438e+09,3.659e+09,3.857e+09,4.074e+09,4.278e+09,4.788e+09,5.207e+09,5.626e+09,6.002e+09,6.513e+09,7.186e+09,8.138e+09,9.015e+09,9.936e+09,1.06e+10,1.061e+10,1.124e+10,1.204e+10,1.291e+10,1.388e+10,1.486e+10,1.59e+10
GDP,2005USD,n/a,Economy,ECO,misc,KIR,Kiribati,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.231e+08,1.202e+08,1.348e+08,1.629e+08,2.368e+08,2.494e+08,1.827e+08,1.742e+08,1.761e+08,1.557e+08,1.3e+08,1.257e+08,1.343e+08,1.332e+08,1.396e+08,1.3e+08,1.289e+08,1.171e+08,1.278e+08,1.235e+08,1.225e+08,1.225e+08,1.235e+08,1.246e+08,1.268e+08,1.268e+08,1.289e+08,1.311e+08,1.396e+08,1.375e+08,1.461e+08,1.439e+08,1.494e+08,1.524e+08,1.499e+08,1.573e+08,1.548e+08,1.583e+08,1.553e+08,1.558e+08,1.533e+08,1.54e+08,1.62e+08,1.714e+08,1.755e+08,1.816e+08
GDP,2005USD,n/a,Economy,ECO,misc,KNA,Saint kitts and nevis,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.78e+08,1.857e+08,1.996e+08,2.162e+08,2.186e+08,2.196e+08,2.224e+08,2.415e+08,2.624e+08,2.901e+08,3.085e+08,3.379e+08,3.57e+08,3.744e+08,3.664e+08,3.82e+08,4.088e+08,4.305e+08,4.553e+08,4.821e+08,5.153e+08,5.119e+08,5.292e+08,5.558e+08,5.835e+08,5.942e+08,5.791e+08,6.057e+08,6.618e+08,7.007e+08,6.997e+08,7.437e+08,7.212e+08,7.05e+08,7.219e+08,7.176e+08,7.622e+08,8.077e+08,8.381e+08
GDP,2005USD,n/a,Economy,ECO,misc,KOR,Korea- republic of,WDI2017P,HISTORY,2.758e+10,2.894e+10,2.965e+10,3.248e+10,3.493e+10,3.674e+10,4.141e+10,4.394e+10,4.908e+10,5.6e+10,6.32e+10,6.98e+10,7.435e+10,8.534e+10,9.335e+10,1.002e+11,1.137e+11,1.271e+11,1.402e+11,1.52e+11,1.491e+11,1.601e+11,1.734e+11,1.945e+11,2.137e+11,2.297e+11,2.578e+11,2.894e+11,3.232e+11,3.45e+11,3.771e+11,4.137e+11,4.375e+11,4.652e+11,5.06e+11,5.512e+11,5.908e+11,6.249e+11,5.892e+11,6.524e+11,7.1e+11,7.422e+11,7.973e+11,8.207e+11,8.609e+11,8.947e+11,9.41e+11,9.924e+11,1.021e+12,1.028e+12,1.094e+12,1.135e+12,1.161e+12,1.194e+12,1.234e+12,1.267e+12
GDP,2005USD,n/a,Economy,ECO,misc,KWT,Kuwait,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.384e+10,5.875e+10,6.37e+10,6.68e+10,6.72e+10,6.887e+10,7.139e+10,7.011e+10,7.34e+10,7.394e+10,7.615e+10,8.934e+10,9.896e+10,1.089e+11,1.171e+11,1.241e+11,1.272e+11,1.182e+11,1.154e+11,1.265e+11,1.349e+11,1.365e+11,1.371e+11,1.397e+11
GDP,2005USD,n/a,Economy,ECO,misc,LAO,Lao people's democratic republic,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.517e+09,1.594e+09,1.672e+09,1.648e+09,1.615e+09,1.844e+09,1.967e+09,2.052e+09,2.166e+09,2.294e+09,2.481e+09,2.656e+09,2.84e+09,3.035e+09,3.155e+09,3.386e+09,3.582e+09,3.788e+09,4.012e+09,4.256e+09,4.526e+09,4.848e+09,5.266e+09,5.666e+09,6.109e+09,6.568e+09,7.128e+09,7.701e+09,8.319e+09,9.024e+09,9.702e+09,1.042e+10
GDP,2005USD,n/a,Economy,ECO,misc,LBN,Lebanon,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.571e+10,9.038e+09,1.144e+10,1.58e+10,1.652e+10,1.767e+10,1.909e+10,2.033e+10,2.138e+10,2.089e+10,2.164e+10,2.154e+10,2.183e+10,2.268e+10,2.345e+10,2.421e+10,2.564e+10,2.634e+10,2.675e+10,2.925e+10,3.192e+10,3.521e+10,3.801e+10,3.876e+10,3.962e+10,3.997e+10,4.069e+10,4.122e+10
GDP,2005USD,n/a,Economy,ECO,misc,LBR,Liberia,WDI2017P,HISTORY,1.427e+09,1.462e+09,1.481e+09,1.515e+09,1.593e+09,1.669e+09,1.798e+09,1.919e+09,2.011e+09,2.157e+09,2.301e+09,2.414e+09,2.514e+09,2.457e+09,2.574e+09,2.485e+09,2.616e+09,2.658e+09,2.786e+09,2.877e+09,2.759e+09,2.7e+09,2.634e+09,2.584e+09,2.53e+09,2.509e+09,2.467e+09,2.442e+09,2.392e+09,1.754e+09,8.59e+08,7.368e+08,4.783e+08,3.206e+08,2.508e+08,2.401e+08,2.692e+08,5.553e+08,7.231e+08,8.803e+08,1.132e+09,1.165e+09,1.209e+09,8.446e+08,8.667e+08,9.125e+08,9.859e+08,1.08e+09,1.157e+09,1.218e+09,1.293e+09,1.399e+09,1.511e+09,1.642e+09,1.654e+09,1.654e+09
GDP,2005USD,n/a,Economy,ECO,misc,LBY,Libya,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.632e+10,4.803e+10,4.718e+10,4.673e+10,5.281e+10,5.517e+10,6.171e+10,6.573e+10,6.99e+10,7.177e+10,7.12e+10,7.477e+10,2.836e+10,NaN,NaN,NaN,NaN
GDP,2005USD,n/a,Economy,ECO,misc,LCA,Saint lucia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.675e+08,3.804e+08,3.392e+08,3.536e+08,4.368e+08,4.114e+08,4.726e+08,4.817e+08,5.403e+08,5.893e+08,7.281e+08,7.476e+08,8.001e+08,8.207e+08,8.323e+08,8.597e+08,9.063e+08,9.099e+08,9.677e+08,9.905e+08,1.034e+09,1.001e+09,1.001e+09,1.049e+09,1.135e+09,1.127e+09,1.219e+09,1.217e+09,1.268e+09,1.263e+09,1.242e+09,1.245e+09,1.227e+09,1.228e+09,1.233e+09,1.262e+09
GDP,2005USD,n/a,Economy,ECO,misc,LIE,Liechtenstein,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.082e+09,NaN,NaN,NaN,NaN,NaN
GDP,2005USD,n/a,Economy,ECO,misc,LKA,Sri lanka,WDI2017P,HISTORY,NaN,5.924e+09,6.151e+09,6.305e+09,6.552e+09,6.718e+09,7.056e+09,7.51e+09,7.945e+09,8.559e+09,8.888e+09,9.004e+09,8.967e+09,9.6e+09,9.969e+09,1.058e+10,1.093e+10,1.149e+10,1.214e+10,1.292e+10,1.367e+10,1.445e+10,1.505e+10,1.577e+10,1.658e+10,1.741e+10,1.817e+10,1.848e+10,1.894e+10,1.937e+10,2.061e+10,2.156e+10,2.251e+10,2.406e+10,2.541e+10,2.681e+10,2.783e+10,2.961e+10,3.1e+10,3.233e+10,3.427e+10,3.374e+10,3.508e+10,3.716e+10,3.919e+10,4.163e+10,4.483e+10,4.787e+10,5.072e+10,5.252e+10,5.673e+10,6.149e+10,6.712e+10,6.94e+10,7.278e+10,7.626e+10
GDP,2005USD,n/a,Economy,ECO,misc,LSO,Lesotho,WDI2017P,HISTORY,2.197e+08,2.238e+08,2.581e+08,2.855e+08,3.091e+08,3.158e+08,3.145e+08,3.488e+08,3.475e+08,3.529e+08,3.606e+08,3.79e+08,3.782e+08,4.781e+08,5.306e+08,4.589e+08,5.096e+08,6.208e+08,7.345e+08,7.557e+08,7.35e+08,7.401e+08,7.59e+08,7.755e+08,8.191e+08,8.381e+08,8.786e+08,8.85e+08,9.604e+08,1.018e+09,1.079e+09,1.162e+09,1.244e+09,1.286e+09,1.36e+09,1.41e+09,1.482e+09,1.539e+09,1.563e+09,1.572e+09,1.635e+09,1.699e+09,1.724e+09,1.813e+09,1.845e+09,1.899e+09,1.982e+09,2.065e+09,2.204e+09,2.251e+09,2.392e+09,2.56e+09,2.7e+09,2.754e+09,2.879e+09,2.926e+09
GDP,2005USD,n/a,Economy,ECO,misc,LTU,Lithuania,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.932e+10,2.032e+10,2.2e+10,2.364e+10,2.338e+10,2.427e+10,2.586e+10,2.76e+10,3.051e+10,3.251e+10,3.502e+10,3.762e+10,4.179e+10,4.289e+10,3.653e+10,3.713e+10,3.938e+10,4.089e+10,4.232e+10,4.38e+10,4.458e+10
GDP,2005USD,n/a,Economy,ECO,misc,LUX,Luxembourg,WDI2017P,HISTORY,8.505e+09,8.83e+09,8.95e+09,9.258e+09,9.986e+09,9.913e+09,1.002e+10,1.004e+10,1.046e+10,1.151e+10,1.139e+10,1.17e+10,1.247e+10,1.351e+10,1.407e+10,1.315e+10,1.348e+10,1.369e+10,1.425e+10,1.459e+10,1.471e+10,1.463e+10,1.479e+10,1.524e+10,1.618e+10,1.663e+10,1.829e+10,1.901e+10,2.062e+10,2.264e+10,2.385e+10,2.591e+10,2.638e+10,2.749e+10,2.854e+10,2.895e+10,2.95e+10,3.115e+10,3.322e+10,3.61e+10,3.951e+10,4.132e+10,4.282e+10,4.342e+10,4.533e+10,4.679e+10,4.918e+10,5.331e+10,5.286e+10,5.002e+10,5.291e+10,5.397e+10,5.398e+10,5.624e+10,5.889e+10,6.097e+10
GDP,2005USD,n/a,Economy,ECO,misc,LVA,Latvia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.276e+10,1.306e+10,1.423e+10,1.516e+10,1.556e+10,1.64e+10,1.746e+10,1.87e+10,2.028e+10,2.197e+10,2.432e+10,2.721e+10,2.991e+10,2.883e+10,2.47e+10,2.377e+10,2.524e+10,2.625e+10,2.701e+10,2.758e+10,2.833e+10
GDP,2005USD,n/a,Economy,ECO,misc,MAC,Macao,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.683e+09,4.052e+09,4.396e+09,4.427e+09,4.723e+09,5.399e+09,5.82e+09,6.111e+09,6.6e+09,6.844e+09,7.754e+09,8.157e+09,8.508e+09,8.789e+09,8.754e+09,8.727e+09,8.326e+09,8.126e+09,8.589e+09,9.918e+09,1.081e+10,1.207e+10,1.529e+10,1.653e+10,1.873e+10,2.143e+10,2.216e+10,2.245e+10,2.812e+10,3.422e+10,3.738e+10,4.156e+10,4.121e+10,3.282e+10
GDP,2005USD,n/a,Economy,ECO,misc,MAR,Morocco,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,1.195e+10,1.315e+10,1.445e+10,1.565e+10,1.639e+10,1.731e+10,1.773e+10,1.836e+10,1.939e+10,2.085e+10,2.311e+10,2.451e+10,2.506e+10,2.626e+10,2.721e+10,2.674e+10,2.914e+10,2.954e+10,3.144e+10,3.332e+10,3.641e+10,3.629e+10,4.06e+10,4.176e+10,4.319e+10,4.63e+10,4.533e+10,4.499e+10,4.976e+10,4.707e+10,5.289e+10,5.207e+10,5.584e+10,5.644e+10,5.752e+10,6.173e+10,6.366e+10,6.745e+10,7.069e+10,7.301e+10,7.854e+10,8.132e+10,8.614e+10,8.979e+10,9.322e+10,9.811e+10,1.011e+11,1.056e+11,1.083e+11,1.132e+11
GDP,2005USD,n/a,Economy,ECO,misc,MCO,Monaco,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.351e+09,NaN,NaN,NaN,NaN,NaN
GDP,2005USD,n/a,Economy,ECO,misc,MDA,Moldova- republic of,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.995e+09,3.76e+09,3.822e+09,3.572e+09,3.451e+09,3.524e+09,3.739e+09,4.031e+09,4.297e+09,4.615e+09,4.961e+09,5.199e+09,5.355e+09,5.773e+09,5.426e+09,5.812e+09,6.207e+09,6.163e+09,6.743e+09,7.066e+09,7.031e+09
GDP,2005USD,n/a,Economy,ECO,misc,MDG,Madagascar,WDI2017P,HISTORY,3.652e+09,3.726e+09,3.811e+09,3.776e+09,3.925e+09,3.907e+09,3.988e+09,4.209e+09,4.496e+09,4.663e+09,4.909e+09,5.102e+09,5.037e+09,4.905e+09,5.004e+09,5.067e+09,4.911e+09,5.027e+09,4.894e+09,5.376e+09,5.419e+09,4.894e+09,4.805e+09,4.848e+09,4.931e+09,4.988e+09,5.086e+09,5.146e+09,5.321e+09,5.538e+09,5.711e+09,5.351e+09,5.414e+09,5.528e+09,5.524e+09,5.618e+09,5.739e+09,5.951e+09,6.185e+09,6.473e+09,6.781e+09,7.19e+09,6.278e+09,6.893e+09,7.255e+09,7.589e+09,7.97e+09,8.468e+09,9.071e+09,8.707e+09,8.73e+09,8.857e+09,9.125e+09,9.331e+09,9.64e+09,9.935e+09
GDP,2005USD,n/a,Economy,ECO,misc,MDV,Maldives,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.226e+09,1.292e+09,1.48e+09,1.675e+09,1.539e+09,1.845e+09,2.032e+09,2.29e+09,2.168e+09,2.323e+09,2.526e+09,2.589e+09,2.71e+09,2.873e+09,2.955e+09
GDP,2005USD,n/a,Economy,ECO,misc,MEX,Mexico,WDI2017P,HISTORY,1.407e+11,1.478e+11,1.547e+11,1.672e+11,1.871e+11,2.004e+11,2.126e+11,2.25e+11,2.462e+11,2.547e+11,2.712e+11,2.814e+11,3.046e+11,3.285e+11,3.475e+11,3.675e+11,3.837e+11,3.967e+11,4.323e+11,4.742e+11,5.18e+11,5.634e+11,5.599e+11,5.364e+11,5.557e+11,5.701e+11,5.487e+11,5.589e+11,5.659e+11,5.896e+11,6.195e+11,6.457e+11,6.691e+11,6.963e+11,7.292e+11,6.872e+11,7.276e+11,7.782e+11,8.148e+11,8.366e+11,8.809e+11,8.755e+11,8.767e+11,8.892e+11,9.274e+11,9.555e+11,1.003e+12,1.035e+12,1.049e+12,1e+12,1.051e+12,1.094e+12,1.138e+12,1.153e+12,1.179e+12,1.208e+12
GDP,2005USD,n/a,Economy,ECO,misc,MHL,Marshall islands,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.113e+07,7.456e+07,8.613e+07,8.946e+07,8.386e+07,1.044e+08,1.142e+08,1.231e+08,1.21e+08,1.243e+08,1.244e+08,1.333e+08,1.413e+08,1.496e+08,1.619e+08,1.452e+08,1.358e+08,1.32e+08,1.288e+08,1.364e+08,1.437e+08,1.475e+08,1.477e+08,1.476e+08,1.517e+08,1.546e+08,1.601e+08,1.575e+08,1.548e+08,1.648e+08,1.675e+08,1.737e+08,1.778e+08,1.761e+08,1.772e+08
GDP,2005USD,n/a,Economy,ECO,misc,MKD,Macedonia- the former yugoslav republic of,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.693e+09,7.219e+09,6.745e+09,6.241e+09,6.131e+09,6.063e+09,6.135e+09,6.223e+09,6.433e+09,6.712e+09,7.018e+09,6.803e+09,6.904e+09,7.058e+09,7.387e+09,7.736e+09,8.134e+09,8.66e+09,9.134e+09,9.101e+09,9.407e+09,9.627e+09,9.583e+09,9.864e+09,1.021e+10,1.059e+10
GDP,2005USD,n/a,Economy,ECO,misc,MLI,Mali,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.944e+09,2.016e+09,2.021e+09,2.145e+09,2.2e+09,2.329e+09,2.295e+09,2.26e+09,2.522e+09,2.866e+09,3.048e+09,3.003e+09,3.315e+09,3.172e+09,3.22e+09,2.982e+09,3.037e+09,3.028e+09,3.642e+09,3.74e+09,3.735e+09,4.011e+09,4.178e+09,4.074e+09,4.552e+09,4.406e+09,4.546e+09,4.717e+09,4.761e+09,5.097e+09,5.343e+09,5.748e+09,6.075e+09,6.071e+09,7.005e+09,7.223e+09,7.881e+09,8.004e+09,8.527e+09,8.925e+09,9.237e+09,9.678e+09,1.013e+10,1.068e+10,1.102e+10,1.093e+10,1.118e+10,1.197e+10,1.269e+10
GDP,2005USD,n/a,Economy,ECO,misc,MLT,Malta,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.133e+09,1.161e+09,1.228e+09,1.279e+09,1.408e+09,1.683e+09,1.969e+09,2.209e+09,2.456e+09,2.714e+09,2.905e+09,3.001e+09,3.07e+09,3.051e+09,3.08e+09,3.159e+09,3.282e+09,3.417e+09,3.704e+09,4.007e+09,4.259e+09,4.526e+09,4.738e+09,4.95e+09,5.23e+09,5.562e+09,5.772e+09,6.076e+09,6.387e+09,6.688e+09,7.141e+09,7.185e+09,7.399e+09,7.587e+09,7.621e+09,7.909e+09,8.054e+09,8.375e+09,8.655e+09,8.442e+09,8.741e+09,8.9e+09,9.154e+09,9.564e+09,9.895e+09,1.05e+10
GDP,2005USD,n/a,Economy,ECO,misc,MMR,Myanmar- the republic of the union of,WDI2017P,HISTORY,3.333e+09,3.349e+09,3.486e+09,3.951e+09,3.718e+09,4.116e+09,3.916e+09,3.684e+09,4.128e+09,4.264e+09,4.477e+09,4.662e+09,4.775e+09,4.729e+09,4.981e+09,5.188e+09,5.504e+09,5.831e+09,6.211e+09,6.535e+09,7.053e+09,7.502e+09,7.922e+09,8.27e+09,8.678e+09,8.925e+09,8.831e+09,8.477e+09,7.515e+09,7.792e+09,8.012e+09,7.96e+09,8.729e+09,9.256e+09,9.948e+09,1.064e+10,1.132e+10,1.196e+10,1.267e+10,1.405e+10,1.598e+10,1.78e+10,1.994e+10,2.27e+10,2.578e+10,2.928e+10,3.31e+10,3.707e+10,4.087e+10,4.519e+10,4.954e+10,5.231e+10,5.615e+10,6.088e+10,6.574e+10,7.054e+10
GDP,2005USD,n/a,Economy,ECO,misc,MNE,Montenegro,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.962e+09,3.107e+09,2.815e+09,2.902e+09,2.934e+09,2.99e+09,3.064e+09,3.199e+09,3.333e+09,3.619e+09,4.004e+09,4.282e+09,4.039e+09,4.139e+09,4.273e+09,4.156e+09,4.304e+09,4.38e+09,4.519e+09
GDP,2005USD,n/a,Economy,ECO,misc,MNG,Mongolia,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.497e+09,2.706e+09,2.863e+09,3.033e+09,3.207e+09,3.507e+09,3.629e+09,3.814e+09,3.973e+09,3.847e+09,3.512e+09,3.187e+09,3.086e+09,3.152e+09,3.353e+09,3.428e+09,3.562e+09,3.681e+09,3.794e+09,3.837e+09,3.95e+09,4.137e+09,4.427e+09,4.898e+09,5.253e+09,5.702e+09,6.287e+09,6.846e+09,6.759e+09,7.189e+09,8.433e+09,9.471e+09,1.057e+10,1.141e+10,1.168e+10
GDP,2005USD,n/a,Economy,ECO,misc,MNP,Northern mariana islands,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.456e+09,1.462e+09,1.417e+09,1.237e+09,1.152e+09,1.075e+09,9.556e+08,7.881e+08,7.99e+08,7.375e+08,7.415e+08,7.584e+08,7.802e+08,8.069e+08
GDP,2005USD,n/a,Economy,ECO,misc,MOZ,Mozambique,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.257e+09,2.37e+09,2.206e+09,1.86e+09,1.739e+09,1.756e+09,1.716e+09,1.968e+09,2.13e+09,2.268e+09,2.291e+09,2.403e+09,2.277e+09,2.477e+09,2.629e+09,2.688e+09,3.41e+09,3.78e+09,4.228e+09,4.559e+09,4.635e+09,5.225e+09,5.684e+09,6.054e+09,6.527e+09,7.096e+09,7.795e+09,8.374e+09,8.949e+09,9.518e+09,1.015e+10,1.088e+10,1.166e+10,1.249e+10,1.342e+10,1.431e+10
GDP,2005USD,n/a,Economy,ECO,misc,MRT,Mauritania,WDI2017P,HISTORY,6.78e+08,7.833e+08,7.889e+08,7.733e+08,9.874e+08,1.147e+09,1.149e+09,1.19e+09,1.312e+09,1.328e+09,1.487e+09,1.515e+09,1.504e+09,1.435e+09,1.609e+09,1.527e+09,1.657e+09,1.626e+09,1.618e+09,1.695e+09,1.752e+09,1.813e+09,1.77e+09,1.837e+09,1.777e+09,1.831e+09,1.935e+09,1.972e+09,2.006e+09,2.102e+09,2.064e+09,2.101e+09,2.141e+09,2.266e+09,2.197e+09,2.413e+09,2.553e+09,2.45e+09,2.518e+09,2.712e+09,2.701e+09,2.755e+09,2.773e+09,2.939e+09,3.108e+09,3.387e+09,4.026e+09,4.139e+09,4.184e+09,4.14e+09,4.338e+09,4.542e+09,4.805e+09,5.098e+09,5.312e+09,NaN
GDP,2005USD,n/a,Economy,ECO,misc,MUS,Mauritius,WDI2017P,HISTORY,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.124e+09,2.263e+09,2.35e+09,2.433e+09,2.188e+09,2.317e+09,2.444e+09,2.453e+09,2.569e+09,2.747e+09,3.015e+09,3.283e+09,3.506e+09,3.663e+09,3.926e+09,4.1e+09,4.367e+09,4.589e+09,4.779e+09,4.984e+09,5.262e+09,5.561e+09,5.899e+09,6.053e+09,6.599e+09,6.769e+09,6.912e+09,7.165e+09,7.577e+09,7.671e+09,8.326e+09,8.802e+09,9.277e+09,9.584e+09,1e+10,1.041e+10,1.078e+10,1.114e+10,1.155e+10,1.196e+10
